StartTime_[LST],EndTime_[LST],WindSpeed_[m/s],WindDirection_[degrees],RH_[percent],T(ambient)_[C],P(barometric)_[mmHG],T(shelter)_[C],SolarRadiation_[W/m2],VOC(pid)_[ppbV],PM2.5(LTP)_[ug/m3],PM10(LTP)_[ug/m3],CO2_[ppmV],CH4_[ppmV],NO_[ppbV],NO2_[ppbV],NOx_[ppbV],O3_[ppbV]
02/04/2020 10:52:00,02/04/2020 10:52:59,3.4,25.4,,-9.6,628.96,24.3,564.342,,3.3,4.6,417.75,2.043,1.886,5.8,7.686,37.786
02/04/2020 10:53:00,02/04/2020 10:53:59,3.1,43,,-9.7,628.963,24.5,559.532,,2.5,3.3,417.05,2.05,1.782,5.689,7.467,37.737
02/04/2020 10:54:00,02/04/2020 10:54:59,3.2,37.4,,-9.8,628.967,24.6,539.422,,2.3,3,417.25,2.05,1.757,5.645,7.403,38.023
02/04/2020 10:55:00,02/04/2020 10:55:59,3.2,29.3,,-9.7,628.973,24.5,522.375,,2.5,3.1,417.35,2.045,1.789,5.689,7.478,37.835
02/04/2020 10:56:00,02/04/2020 10:56:59,3.1,30.7,,-9.7,628.973,24.5,518.245,,2.3,2.8,416.95,2.052,1.753,5.663,7.417,38.364
02/04/2020 10:57:00,02/04/2020 10:57:59,3.2,17.9,,-9.7,628.973,24.6,517.064,,2,2.5,418.05,2.038,1.769,5.582,7.352,38.531
02/04/2020 10:58:00,02/04/2020 10:58:59,3.4,23.4,,-9.6,628.973,24.6,520.887,,2.5,3.3,416.85,2.062,1.843,5.635,7.478,37.675
02/04/2020 10:59:00,02/04/2020 10:59:59,3.1,41.3,,-9.7,628.977,24.5,526.416,,2.5,3.2,417.15,2.05,1.773,5.552,7.312,37.873
02/04/2020 11:00:00,02/04/2020 11:00:59,3,25.6,,-9.7,628.98,24.5,530.69,,2.4,3.1,417.95,2.061,2.265,5.736,8.001,35.392
02/04/2020 11:01:00,02/04/2020 11:01:59,2.9,31,,-9.6,628.987,24.5,544.218,,2.9,4,419.15,2.057,2.572,5.957,8.53,34.75
02/04/2020 11:02:00,02/04/2020 11:02:59,3.1,41.8,,-9.6,628.99,24.5,521.493,,3.4,4.9,418.35,2.067,2.86,6.2,9.06,34.897
02/04/2020 11:03:00,02/04/2020 11:03:59,3.3,32,,-9.7,628.993,24.5,508.819,,3,4.3,417.05,2.053,2.931,6.251,9.181,37.705
02/04/2020 11:04:00,02/04/2020 11:04:59,3.6,41.9,,-9.9,628.994,24.6,451.392,,2.3,3.1,417.45,2.04,2.95,6.26,9.212,39.881
02/04/2020 11:05:00,02/04/2020 11:05:59,3.3,36,,-10,628.994,24.6,431.435,,2.6,3.5,417.25,2.041,2.901,6.253,9.155,39.728
02/04/2020 11:06:00,02/04/2020 11:06:59,3.2,34.4,,-10,628.993,24.5,427.478,,2.6,3.4,417.65,2.043,2.872,6.241,9.114,38.778
02/04/2020 11:07:00,02/04/2020 11:07:59,3,26,,-9.8,628.99,24.5,456.817,,2.5,3.3,417.65,2.05,2.803,6.279,9.082,38.991
02/04/2020 11:08:00,02/04/2020 11:08:59,2.7,31.3,,-9.6,628.984,24.5,493.772,,2.5,3.3,417.65,2.057,2.23,6.01,8.24,39.331
02/04/2020 11:09:00,02/04/2020 11:09:59,3.3,50.6,,-9.8,628.977,24.5,526.155,,2.4,3.2,417.35,2.082,1.952,5.809,7.747,39.202
02/04/2020 11:10:00,02/04/2020 11:10:59,2.6,53.3,,-10,628.97,24.6,504.258,,2,2.4,417.15,2.081,1.686,5.54,7.213,39.572
02/04/2020 11:11:00,02/04/2020 11:11:59,3,39.7,,-9.7,628.963,24.5,497.81,,2.3,3.1,417.55,2.059,1.617,5.479,7.096,39.499
02/04/2020 11:12:00,02/04/2020 11:12:59,3,52.5,,-9.8,628.957,24.5,534.567,,2.8,4,417.45,2.072,1.616,5.496,7.112,39.648
02/04/2020 11:13:00,02/04/2020 11:13:59,3.1,48.2,92,-9.9,628.947,24.5,520.648,,2.4,3.2,417.25,2.092,1.621,5.5,7.122,39.26
02/04/2020 11:14:00,02/04/2020 11:14:59,2.5,57.6,92,-9.9,628.94,24.5,536.429,,1.9,2.5,417.55,2.105,1.636,5.478,7.115,39.038
02/04/2020 11:15:00,02/04/2020 11:15:59,3,60.1,92,-9.9,628.93,24.5,568.646,,2.2,2.9,417.25,2.113,1.661,5.461,7.126,38.964
02/04/2020 11:16:00,02/04/2020 11:16:59,3.2,60.2,92,-10,628.92,24.5,571.365,,1.7,2,417.15,2.115,1.675,5.428,7.104,38.265
02/04/2020 11:17:00,02/04/2020 11:17:59,2.7,57.7,92,-10.1,628.91,24.6,577.58,,1.5,1.7,416.95,2.098,1.688,5.411,7.099,38.572
02/04/2020 11:18:00,02/04/2020 11:18:59,2.6,69.7,92,-10.1,628.904,24.6,579.454,,1.7,2.2,417.05,2.086,1.691,5.392,7.084,39.349
02/04/2020 11:19:00,02/04/2020 11:19:59,2.9,68.8,91.1,-10.1,628.897,24.6,583.358,,1.7,2.1,416.95,2.074,1.701,5.368,7.069,39.061
02/04/2020 11:20:00,02/04/2020 11:20:59,2.8,67.2,91,-10.3,628.893,24.6,590.749,,1.6,1.8,416.85,2.07,1.701,5.322,7.023,39.429
02/04/2020 11:21:00,02/04/2020 11:21:59,2.8,55,91,-10.2,628.89,24.6,591.554,,1.6,1.7,416.55,2.053,1.709,5.271,6.98,39.242
02/04/2020 11:22:00,02/04/2020 11:22:59,2.5,65.7,91,-10.1,628.89,24.6,593.287,,1.6,1.8,416.45,2.042,1.707,5.233,6.94,39.235
02/04/2020 11:23:00,02/04/2020 11:23:59,3.2,58.8,91,-10.1,628.887,24.6,605.66,,1.7,2,416.85,2.058,1.715,5.183,6.899,39.217
02/04/2020 11:24:00,02/04/2020 11:24:59,2.6,68.5,91,-10.2,628.883,24.5,601.426,,1.6,1.8,416.85,2.056,1.722,5.161,6.883,38.98
02/04/2020 11:25:00,02/04/2020 11:25:59,2.4,49.6,91,-10,628.877,24.5,579.329,,2.2,2.9,417.45,2.06,1.74,5.13,6.871,37.933
02/04/2020 11:26:00,02/04/2020 11:26:59,2.8,45,91,-9.8,628.873,24.5,563.745,,2.5,3.5,417.35,2.058,1.737,5.114,6.852,37.982
02/04/2020 11:27:00,02/04/2020 11:27:59,3.2,52.8,91.9,-9.7,628.87,24.4,551.506,,2.3,3,417.65,2.089,1.749,5.043,6.794,38.683
02/04/2020 11:28:00,02/04/2020 11:28:59,3.2,47.3,91.9,-9.9,628.867,24.5,484.182,,2.4,3.3,418.15,2.092,1.764,5.001,6.766,38.838
02/04/2020 11:29:00,02/04/2020 11:29:59,2.8,40,91,-9.7,628.863,24.5,493.576,,2.7,3.7,417.85,2.074,1.793,5.001,6.795,38.81
02/04/2020 11:30:00,02/04/2020 11:30:59,2.9,55.5,91,-9.7,628.857,24.5,525.28,,2.8,4,417.15,2.05,1.778,5.001,6.78,38.815
02/04/2020 11:31:00,02/04/2020 11:31:59,3.2,55.6,91.7,-10.1,628.847,24.4,519.645,,2.1,2.7,416.85,2.059,1.753,4.97,6.723,39.042
02/04/2020 11:32:00,02/04/2020 11:32:59,3,57.5,91,-10.2,628.837,24.4,572.193,,1.7,2,416.75,2.054,1.732,4.94,6.665,38.907
02/04/2020 11:33:00,02/04/2020 11:33:59,2.6,57,91,-10.2,628.827,24.4,588.798,,2,2.4,416.75,2.081,1.68,4.903,6.572,38.74
02/04/2020 11:34:00,02/04/2020 11:34:59,2.3,43.6,91,-10,628.817,24.5,584.589,,2.2,2.8,417.35,2.28,1.652,4.895,6.548,39.032
02/04/2020 11:35:00,02/04/2020 11:35:59,2.5,39.4,91,-9.7,628.807,24.5,590.694,,2.4,3.3,417.65,2.336,1.617,4.921,6.538,39.519
02/04/2020 11:36:00,02/04/2020 11:36:59,3.4,52.8,91.2,-9.8,628.797,24.5,584.681,,2.3,2.9,417.25,2.13,1.599,4.92,6.52,39.179
02/04/2020 11:37:00,02/04/2020 11:37:59,2.7,64,91.6,-10.1,628.79,24.5,586.923,,2.2,2.9,417.05,2.027,1.585,4.901,6.484,38.467
02/04/2020 11:38:00,02/04/2020 11:38:59,2.7,40.5,91,-10,628.78,24.5,592.906,,2.2,3,417.25,2.025,1.627,4.921,6.553,38.266
02/04/2020 11:39:00,02/04/2020 11:39:59,2.3,46.8,91,-9.6,628.77,24.5,599.409,,2.5,3.5,417.65,2.027,1.676,4.976,6.653,38.523
02/04/2020 11:40:00,02/04/2020 11:40:59,2.6,41.9,91.6,-9.5,628.76,24.5,596.081,,2.3,3.2,416.95,2.023,1.682,5.008,6.691,38.964
02/04/2020 11:41:00,02/04/2020 11:41:59,2.3,50.4,92,-9.7,628.75,24.5,589.617,,2.2,2.8,416.95,2.021,1.678,5.034,6.712,39.497
02/04/2020 11:42:00,02/04/2020 11:42:59,2.6,39.8,92,-9.6,628.737,24.6,588.838,,2.3,2.9,416.95,2.016,1.678,5.002,6.68,39.987
02/04/2020 11:43:00,02/04/2020 11:43:59,2.3,62.8,92,-9.8,628.727,24.6,593.842,,2.2,2.6,416.65,2.012,1.662,4.966,6.628,40.34
02/04/2020 11:44:00,02/04/2020 11:44:59,2.4,63.6,92,-9.8,628.717,24.6,593.245,,1.7,1.8,416.35,2.007,1.617,4.93,6.545,40.42
02/04/2020 11:45:00,02/04/2020 11:45:59,2.3,53.9,92,-9.9,628.707,24.6,596.745,,1.7,1.9,416.65,2.014,1.56,4.884,6.444,40.569
02/04/2020 11:46:00,02/04/2020 11:46:59,2.3,57,92,-9.8,628.697,24.7,599.848,,2,2.4,417.45,2.028,1.499,4.832,6.331,40.044
02/04/2020 11:47:00,02/04/2020 11:47:59,2,50,92,-9.7,628.687,24.8,602.722,,2.5,3.4,417.35,2.025,1.488,4.806,6.294,39.095
02/04/2020 11:48:00,02/04/2020 11:48:59,2.5,22.3,92,-9.3,628.677,24.9,605.332,,2.3,3,417.25,2.022,1.483,4.799,6.282,39.283
02/04/2020 11:49:00,02/04/2020 11:49:59,2.3,39.5,91.8,-9.1,628.667,24.8,607.288,,2.3,2.9,416.85,2.014,1.486,4.797,6.279,39.226
02/04/2020 11:50:00,02/04/2020 11:50:59,2.4,54.4,92,-9.5,628.657,24.8,605.586,,2.2,2.7,416.35,2.008,1.474,4.764,6.239,40.013
02/04/2020 11:51:00,02/04/2020 11:51:59,1.4,60.5,92,-9.6,628.647,24.9,600.489,,1.9,2.1,416.85,2.012,1.473,4.769,6.242,40.369
02/04/2020 11:52:00,02/04/2020 11:52:59,2.3,35.3,92,-9.3,628.637,24.9,600.352,,2.1,2.7,417.75,2.025,1.501,4.803,6.305,39.272
02/04/2020 11:53:00,02/04/2020 11:53:59,2.7,48.6,92,-9.4,628.63,24.9,599.735,,2.7,3.8,416.95,2.023,1.526,4.826,6.352,39.669
02/04/2020 11:54:00,02/04/2020 11:54:59,2.3,53.9,92,-9.7,628.623,24.9,580.054,,2.3,3,416.55,2.02,1.507,4.8,6.305,40.244
02/04/2020 11:55:00,02/04/2020 11:55:59,1.8,56.9,92,-9.7,628.617,24.9,571.16,,1.8,2.2,416.65,2.015,1.471,4.749,6.219,40.665
02/04/2020 11:56:00,02/04/2020 11:56:59,1.7,61.5,92,-9.7,628.61,24.9,533.697,,1.8,2.1,416.75,2.016,1.463,4.701,6.164,41.316
02/04/2020 11:57:00,02/04/2020 11:57:59,1.4,61.8,92,-9.6,628.6,24.9,562.174,,1.8,2,416.85,2.019,1.46,4.678,6.139,41.064
02/04/2020 11:58:00,02/04/2020 11:58:59,1.7,33.3,92,-9.1,628.59,24.9,510.81,,2.1,2.6,417.15,2.026,1.462,4.72,6.183,40.663
02/04/2020 11:59:00,02/04/2020 11:59:59,1.6,29.8,92,-8.8,628.58,24.9,514.798,,2.5,3.3,418.45,2.031,1.481,4.735,6.217,39.95
02/04/2020 12:00:00,02/04/2020 12:00:59,2,46.5,92,-8.8,628.573,25,547.676,,2.9,4.1,417.55,2.029,1.519,4.733,6.254,39.418
02/04/2020 12:01:00,02/04/2020 12:01:59,2.1,38.3,92,-9.1,628.57,25,580.711,,2.6,3.5,417.35,2.029,1.559,4.762,6.326,39.425
02/04/2020 12:02:00,02/04/2020 12:02:59,1.9,33.4,92,-8.8,628.563,25,603.523,,2.5,3.2,418.05,2.03,1.61,4.796,6.406,39.52
02/04/2020 12:03:00,02/04/2020 12:03:59,3.3,41.2,92,-9.1,628.557,25,612.535,,2.6,3.5,417.55,2.031,1.667,4.819,6.487,39.736
02/04/2020 12:04:00,02/04/2020 12:04:59,2.6,26.9,91.6,-9.2,628.55,25,644.551,,2.2,2.9,417.15,2.031,1.742,4.873,6.616,39.444
02/04/2020 12:05:00,02/04/2020 12:05:59,2.2,40,91,-9,628.543,25,643.387,,2.2,2.8,417.35,2.03,1.785,4.915,6.701,39.937
02/04/2020 12:06:00,02/04/2020 12:06:59,2,51.8,91.7,-9.2,628.537,25,681.596,,2.1,2.5,417.25,2.029,1.823,4.897,6.726,39.955
02/04/2020 12:07:00,02/04/2020 12:07:59,1.2,55.4,92,-9.1,628.53,25,714.759,,2.2,2.6,417.55,2.03,1.825,4.916,6.741,39.756
02/04/2020 12:08:00,02/04/2020 12:08:59,1.9,52.8,92,-8.9,628.527,25,730.048,,2.4,3.2,417.35,2.032,1.819,4.923,6.743,40.105
02/04/2020 12:09:00,02/04/2020 12:09:59,1.8,50.4,92,-9,628.523,25,674.813,,2.3,2.8,417.25,2.027,1.809,4.897,6.706,40.069
02/04/2020 12:10:00,02/04/2020 12:10:59,2.3,64.3,92,-9.2,628.52,25.1,689.124,,2.2,2.7,417.25,2.028,1.799,4.875,6.675,40.227
02/04/2020 12:11:00,02/04/2020 12:11:59,2.1,71.4,92,-9.5,628.517,25.1,704.521,,2.1,2.5,417.15,2.029,1.775,4.833,6.602,40.28
02/04/2020 12:12:00,02/04/2020 12:12:59,1.6,55.8,92,-9.3,628.517,25.1,726.966,,2.2,2.8,417.15,2.029,1.745,4.757,6.503,40.155
02/04/2020 12:13:00,02/04/2020 12:13:59,2.5,48.1,92,-9.2,628.513,25.1,755.407,,2.1,2.6,417.25,2.026,1.743,4.742,6.485,40.022
02/04/2020 12:14:00,02/04/2020 12:14:59,2.2,39.4,92,-9.2,628.51,25.1,792.864,,2.2,2.7,417.25,2.024,1.754,4.743,6.498,39.933
02/04/2020 12:15:00,02/04/2020 12:15:59,2.1,42.3,92,-8.9,628.51,25.1,768.684,,2.2,2.6,417.65,2.023,1.778,4.714,6.492,39.733
02/04/2020 12:16:00,02/04/2020 12:16:59,2.3,53.5,92,-9,628.51,25.1,728.773,,2.4,2.8,417.75,2.026,1.836,4.773,6.609,38.933
02/04/2020 12:17:00,02/04/2020 12:17:59,2.7,44.6,92,-9.1,628.51,25.1,708.849,,2.3,2.6,417.05,2.028,1.842,4.783,6.627,39.412
02/04/2020 12:18:00,02/04/2020 12:18:59,2.3,50.6,92,-9.4,628.51,25.2,705.237,,2.1,2.3,417.15,2.03,1.849,4.766,6.617,39.755
02/04/2020 12:19:00,02/04/2020 12:19:59,2.2,55.4,92,-9.4,628.51,25.2,755.055,,2,2.2,417.35,2.032,1.856,4.795,6.651,40.025
02/04/2020 12:20:00,02/04/2020 12:20:59,2,60.2,92,-9.4,628.51,25.2,695.638,,2.3,2.7,417.25,2.033,1.856,4.812,6.668,40.469
02/04/2020 12:21:00,02/04/2020 12:21:59,1.9,58.6,92,-9.4,628.507,25.2,692.182,,2.3,2.7,417.25,2.032,1.867,4.762,6.629,40.081
02/04/2020 12:22:00,02/04/2020 12:22:59,2,50.3,92,-9.3,628.5,25.2,740.983,,2.1,2.2,417.15,2.031,1.857,4.751,6.608,40.148
02/04/2020 12:23:00,02/04/2020 12:23:59,2,51.9,92,-9.1,628.493,25.2,734.785,,2.2,2.4,417.25,2.027,1.825,4.734,6.535,40.708
02/04/2020 12:24:00,02/04/2020 12:24:59,2.2,53.8,92,-9.1,628.487,25.2,712.828,,2.3,2.6,417.85,2.026,1.832,4.679,6.512,39.897
02/04/2020 12:25:00,02/04/2020 12:25:59,2.5,49.5,92,-9.3,628.48,25.2,736.789,,2.3,2.7,417.15,2.024,1.868,4.688,6.557,39.381
02/04/2020 12:26:00,02/04/2020 12:26:59,2,43.8,92,-9.1,628.473,25.2,719.758,,2.4,2.9,417.15,2.02,1.862,4.688,6.55,39.62
02/04/2020 12:27:00,02/04/2020 12:27:59,1.9,64,92,-9,628.463,25.2,648.287,,2.5,3.1,417.35,2.023,1.874,4.671,6.546,39.665
02/04/2020 12:28:00,02/04/2020 12:28:59,2.1,73.4,92,-9.1,628.453,25.2,650.088,,2.5,3.3,417.75,2.03,1.9,4.665,6.569,39.454
02/04/2020 12:29:00,02/04/2020 12:29:59,1.4,35.5,92,-8.8,628.443,25.2,754.958,,2.3,3,417.85,2.034,1.936,4.725,6.663,39.203
02/04/2020 12:30:00,02/04/2020 12:30:59,1.7,359.2,91.7,-8.4,628.427,25.2,733.19,,2.1,2.6,417.85,2.035,1.97,4.762,6.732,39.948
02/04/2020 12:31:00,02/04/2020 12:31:59,1.3,28.4,91,-8.5,628.407,25.2,766.196,,2,2.3,417.65,2.038,1.983,4.783,6.766,40.331
02/04/2020 12:32:00,02/04/2020 12:32:59,2,49.5,91.6,-8.6,628.39,25.3,805.66,,2,2.3,417.65,2.042,1.944,4.789,6.734,39.828
02/04/2020 12:33:00,02/04/2020 12:33:59,2.1,46.5,92,-8.7,628.373,25.3,837,,1.8,2.1,417.45,2.048,1.936,4.797,6.734,39.856
02/04/2020 12:34:00,02/04/2020 12:34:59,0.8,334.3,92,-8.5,628.357,25.3,864.96,,1.7,1.9,417.55,2.055,1.947,4.84,6.789,39.867
02/04/2020 12:35:00,02/04/2020 12:35:59,1.7,50.1,92,-7.9,628.337,25.3,795.417,,1.8,2,417.65,2.054,1.933,4.912,6.846,40.206
02/04/2020 12:36:00,02/04/2020 12:36:59,2.1,44.1,92.3,-8.2,628.317,25.4,779.254,,1.9,2.1,417.85,2.048,1.912,4.952,6.865,40.433
02/04/2020 12:37:00,02/04/2020 12:37:59,1.6,21.6,92,-8.2,628.297,25.4,802.153,,1.9,2.3,417.75,2.063,1.894,4.969,6.863,40.145
02/04/2020 12:38:00,02/04/2020 12:38:59,1.6,4.3,92,-7.9,628.277,25.4,825.673,,1.7,2.2,417.85,2.074,1.873,4.99,6.863,40.615
02/04/2020 12:39:00,02/04/2020 12:39:59,1.2,347.1,91.3,-8.1,628.257,25.4,807.349,,1.7,2.3,417.95,2.078,1.886,4.997,6.883,40.902
02/04/2020 12:40:00,02/04/2020 12:40:59,0.7,18.9,91,-8.1,628.237,25.5,805.009,,1.7,2.2,418.35,2.081,1.898,5.023,6.924,40.543
02/04/2020 12:41:00,02/04/2020 12:41:59,1.5,55.6,91.9,-7.9,628.217,25.5,681.095,,1.8,2.1,419.65,2.085,1.938,5.103,7.042,39.884
02/04/2020 12:42:00,02/04/2020 12:42:59,1.2,62.8,92,-8,628.193,25.5,682.212,,2,2.6,421.65,2.099,2.002,5.251,7.253,39.831
02/04/2020 12:43:00,02/04/2020 12:43:59,1,86.9,92,-8.2,628.173,25.5,647.424,,2.1,2.7,417.75,2.085,2.019,5.277,7.296,40.485
02/04/2020 12:44:00,02/04/2020 12:44:59,2.1,38.7,92.2,-8.5,628.154,25.6,475.501,,1.7,2.1,417.75,2.1,2.023,5.292,7.315,40.57
02/04/2020 12:45:00,02/04/2020 12:45:59,2.2,19.2,92,-8.6,628.13,25.7,451.188,,1.7,1.9,417.65,2.091,2.02,5.281,7.298,40.436
02/04/2020 12:46:00,02/04/2020 12:46:59,2.3,37.1,92,-8.5,628.107,25.8,441.763,,1.8,2,418.05,2.091,2.009,5.29,7.3,40.061
02/04/2020 12:47:00,02/04/2020 12:47:59,2.1,44,91.3,-8.7,628.083,25.9,468.584,,1.7,2.1,418.25,2.1,1.993,5.267,7.26,40.302
02/04/2020 12:48:00,02/04/2020 12:48:59,1.7,48.4,91,-8.9,628.06,25.9,450.141,,1.8,2.7,417.85,2.104,1.964,5.236,7.2,40.506
02/04/2020 12:49:00,02/04/2020 12:49:59,2.1,47.4,91,-8.9,628.037,25.9,363.806,,2,3,417.85,2.104,1.929,5.187,7.117,40.368
02/04/2020 12:50:00,02/04/2020 12:50:59,2.2,42.9,91,-9,628.017,25.9,345.968,,2.1,3.3,418.05,2.139,1.873,5.054,6.921,39.925
02/04/2020 12:51:00,02/04/2020 12:51:59,2.1,25.8,91,-8.7,628,25.9,337.378,,1.8,2.2,420.35,2.315,1.88,5.092,6.996,38.653
02/04/2020 12:52:00,02/04/2020 12:52:59,2.7,4.9,90.8,-8.7,627.987,25.9,327.032,,2,2.6,419.35,2.333,1.968,5.204,7.177,37.722
02/04/2020 12:53:00,02/04/2020 12:53:59,2.4,359,90,-9.3,627.97,25.9,320.838,,2.2,2.7,419.65,2.313,2.071,5.349,7.42,37.73
02/04/2020 12:54:00,02/04/2020 12:54:59,2.5,350.2,90,-9.5,627.953,25.8,318.064,,1.9,2.2,419.55,2.294,2.199,5.484,7.684,37.721
02/04/2020 12:55:00,02/04/2020 12:55:59,2.4,340.7,90,-9.8,627.937,25.8,315.003,,2,2.4,419.95,2.273,2.329,5.627,7.956,37.809
02/04/2020 12:56:00,02/04/2020 12:56:59,2.1,345.9,90,-9.8,627.92,25.8,312.787,,2,2.8,419.85,2.266,2.422,5.759,8.187,38.223
02/04/2020 12:57:00,02/04/2020 12:57:59,2.7,349.6,90,-9.9,627.91,25.8,315.6,,1.8,2.6,419.35,2.24,2.501,5.872,8.381,38.787
02/04/2020 12:58:00,02/04/2020 12:58:59,2.2,353.9,90,-9.8,627.9,25.8,321.632,,1.9,2.3,420.05,2.238,2.577,6.01,8.587,39.275
02/04/2020 12:59:00,02/04/2020 12:59:59,1.5,347.6,90,-9.8,627.89,25.8,324.092,,1.8,2.4,419.15,2.225,2.607,6.028,8.635,39.087
02/04/2020 13:00:00,02/04/2020 13:00:59,2.1,348.7,90,-9.7,627.887,25.8,325.111,,1.9,2.6,420.15,2.211,2.628,6.068,8.697,38.595
02/04/2020 13:01:00,02/04/2020 13:01:59,2.5,346.7,90,-9.8,627.883,25.8,327.921,,2.2,3.5,419.15,2.208,2.603,6.064,8.667,39.328
02/04/2020 13:02:00,02/04/2020 13:02:59,2.2,351.5,90,-9.8,627.88,25.8,335.067,,1.8,2.4,419.75,2.215,2.553,6.055,8.602,39.013
02/04/2020 13:03:00,02/04/2020 13:03:59,2.2,2.2,90,-9.6,627.877,25.8,346.5,,1.9,2.3,420.55,2.249,2.601,6.098,8.7,38.132
02/04/2020 13:04:00,02/04/2020 13:04:59,2.7,35.1,90,-9.5,627.874,25.7,369.193,,1.9,2.5,420.45,2.271,2.645,6.152,8.797,37.595
02/04/2020 13:05:00,02/04/2020 13:05:59,2.4,28.4,90,-9.4,627.874,25.7,390.777,,2.3,3.2,419.25,2.235,2.661,6.2,8.861,38.522
02/04/2020 13:06:00,02/04/2020 13:06:59,2,24.3,90,-9.3,627.874,25.7,413.361,,2.2,3.1,419.15,2.242,2.676,6.2,8.877,39.517
02/04/2020 13:07:00,02/04/2020 13:07:59,1.9,33.2,90.8,-9.2,627.88,25.7,422.096,,1.8,2,419.45,2.23,2.678,6.23,8.911,39.609
02/04/2020 13:08:00,02/04/2020 13:08:59,1.8,20.1,91,-9,627.887,25.7,408.039,,2,2.9,418.95,2.215,2.641,6.203,8.842,39.305
02/04/2020 13:09:00,02/04/2020 13:09:59,1.3,7.3,91,-8.9,627.89,25.7,390.517,,2,3.6,418.75,2.23,2.644,6.215,8.859,39.68
02/04/2020 13:10:00,02/04/2020 13:10:59,1.8,1.8,90.9,-9.1,627.89,25.7,393.964,,2,2.6,419.45,2.238,2.628,6.243,8.871,39.751
02/04/2020 13:11:00,02/04/2020 13:11:59,2.3,357.4,90,-9.3,627.887,25.7,404.471,,2.1,2.7,420.15,2.235,2.545,6.193,8.739,39.292
02/04/2020 13:12:00,02/04/2020 13:12:59,1.4,357.8,90,-9.5,627.887,25.7,388.907,,1.9,2.7,419.25,2.205,2.522,6.165,8.687,38.358
02/04/2020 13:13:00,02/04/2020 13:13:59,1.6,7.8,90,-9.2,627.887,25.7,379.964,,1.8,2.3,419.05,2.197,2.567,6.244,8.812,38.564
02/04/2020 13:14:00,02/04/2020 13:14:59,2.4,358.7,90,-9.1,627.883,25.7,379.592,,1.9,3,420.05,2.223,2.586,6.299,8.885,38.902
02/04/2020 13:15:00,02/04/2020 13:15:59,2.7,349.4,90,-9.6,627.88,25.7,407.419,,1.9,2.4,420.55,2.255,2.612,6.333,8.946,39.006
02/04/2020 13:16:00,02/04/2020 13:16:59,2.4,6.7,89.1,-9.8,627.877,25.7,379.573,,2,2.6,420.25,2.231,4.047,5.513,9.559,33.37
02/04/2020 13:17:00,02/04/2020 13:17:59,2.3,7.8,89.2,-9.7,627.883,25.7,384.248,,2.2,3.4,419.75,2.199,6.991,7.948,14.939,39.51
02/04/2020 13:18:00,02/04/2020 13:18:59,1.7,4,90,-9.6,627.893,25.7,398.993,,2.1,2.6,418.85,2.213,3.195,6.669,9.864,40.58
02/04/2020 13:19:00,02/04/2020 13:19:59,2.1,30.4,90,-9.3,627.9,25.6,412.346,,1.8,2.1,419.55,2.265,3.462,7.365,10.836,39.206
02/04/2020 13:20:00,02/04/2020 13:20:59,1.6,20.5,90.6,-8.9,627.903,25.6,484.575,,1.8,2.1,419.25,2.278,3.057,7.38,10.438,38.892
02/04/2020 13:21:00,02/04/2020 13:21:59,2.1,344.6,91,-8.9,627.907,25.5,647.616,,1.8,2.3,419.35,2.237,3.048,7.389,10.437,38.887
02/04/2020 13:22:00,02/04/2020 13:22:59,1.9,321.2,90,-9.4,627.907,25.5,645.379,,1.9,2.6,418.95,2.166,3.042,7.38,10.422,38.867
02/04/2020 13:23:00,02/04/2020 13:23:59,2.4,325.7,90,-9.6,627.907,25.5,605.35,,1.7,2.1,418.75,2.154,3.014,7.367,10.381,39.706
02/04/2020 13:24:00,02/04/2020 13:24:59,2.8,354.2,90,-9.5,627.907,25.5,429.25,,1.6,2.1,419.35,2.157,2.954,7.355,10.305,39.744
02/04/2020 13:25:00,02/04/2020 13:25:59,2.7,3,90,-9.5,627.903,25.5,365.434,,1.6,1.8,419.85,2.168,2.892,7.331,10.207,39.199
02/04/2020 13:26:00,02/04/2020 13:26:59,2.3,354.1,90,-9.6,627.9,25.5,355.219,,1.8,2,419.45,2.18,2.784,7.325,10.109,39.561
02/04/2020 13:27:00,02/04/2020 13:27:59,2,339,89.9,-9.7,627.897,25.5,347.093,,1.8,2.3,418.75,2.176,2.678,7.316,9.995,39.884
02/04/2020 13:28:00,02/04/2020 13:28:59,2.1,346.4,90,-9.8,627.893,25.5,347.064,,1.8,2.5,420.35,2.138,2.69,7.411,10.102,38.992
02/04/2020 13:29:00,02/04/2020 13:29:59,3,337.2,90,-9.8,627.887,25.5,357.641,,1.7,1.8,419.55,2.126,2.676,7.521,10.198,39.09
02/04/2020 13:30:00,02/04/2020 13:30:59,3,341.3,89.5,-9.9,627.877,25.5,398.301,,1.8,2.1,418.45,2.12,2.557,7.522,10.075,40.751
02/04/2020 13:31:00,02/04/2020 13:31:59,2.5,9.2,89,-9.8,627.867,25.5,573.862,,1.5,1.7,418.15,2.112,2.458,7.511,9.965,41.096
02/04/2020 13:32:00,02/04/2020 13:32:59,1.7,14.4,89.2,-9.5,627.86,25.5,628.957,,1.5,1.8,418.45,2.106,2.39,7.505,9.895,40.714
02/04/2020 13:33:00,02/04/2020 13:33:59,2.9,13.3,90,-9.2,627.853,25.5,630.508,,1.6,1.7,419.05,2.1,2.336,7.518,9.855,40.705
