StartTime_[LST],EndTime_[LST],ethane_[ppbV],ethane_Flags,propane_[ppbV],propane_Flags,isobutane_[ppbV],isobutane_Flags,n-butane_[ppbV],n-butane_Flags,cyclopentane_[ppbV],cyclopentane_Flags,isopentane_[ppbV],isopentane_Flags,n-pentane_[ppbV],n-pentane_Flags,2-methyl-pentane_[ppbV],2-methyl-pentane_Flags,3-methyl-pentane_[ppbV],3-methyl-pentane_Flags,isoprene_[ppbV],isoprene_Flags,n-hexane_[ppbV],n-hexane_Flags,methyl-cyclopentane_[ppbV],methyl-cyclopentane_Flags,benzene_[ppbV],benzene_Flags,toluene_[ppbV],toluene_Flags,n-octane_[ppbV],n-octane_Flags,ethyl-benzene_[ppbV],ethyl-benzene_Flags,"m,p-xylene_[ppbV]","m,p-xylene_Flags",o-xylene_[ppbV],o-xylene_Flags,n-nonane_[ppbV],n-nonane_Flags,p-ethyl-toluene_[ppbV],p-ethyl-toluene_Flags,"1,2,4-trimethyl-benzene_[ppbV]","1,2,4-trimethyl-benzene_Flags",n-decane_[ppbV],n-decane_Flags,p-diethyl-benzene_[ppbV],p-diethyl-benzene_Flags,n-undecane_[ppbV],n-undecane_Flags,n-dodecane_[ppbV],n-dodecane_Flags
12/09/2021 14:32:00,12/09/2021 15:30:00,284.145,,686.051,,106.208,,343.356,,2.85466,,60.6905,,60.7252,,5.75365,,5.42954,,,1,12.9762,,5.47422,2,2.14642,,1.4789,,0.682667,,0.0975712,,0.437354,,0.114281,,0.196889,,,1,0.0375644,,0.0684507,,0.0684786,,0.1087,,0.0907018,
12/09/2021 15:33:00,12/09/2021 16:31:00,9.23028,,7.14197,,3.10073,,7.75428,,0.520421,,11.174,,10.1603,,2.15028,,2.16353,,,1,1.98419,,0.790792,,0.368465,,0.227973,,0.0487439,4,,1,0.0798748,,,1,,1,0.0369288,4,0.00104319,4,,1,0.0288802,4,0.0306441,4,0.0276706,4
12/09/2021 20:44:00,12/09/2021 21:42:00,18.5641,,15.2263,,,1,,1,,1,5.47595,,4.49771,,,1,1.03239,,,1,0.525183,,0.291272,2,0.217616,,0.299931,,0.0616521,,0.0532724,,0.141491,,0.0638674,,0.0338394,,,1,,1,,1,0.0842034,,0.0898827,,0.0500119,
12/09/2021 21:46:00,12/09/2021 22:44:00,31.1059,,24.4275,,3.63491,,10.3261,,,1,5.31535,,4.44306,,1.10102,,1.04153,,,1,0.833355,,0.3753,,0.275398,,0.285071,,0.0542334,4,0.0584445,4,0.139572,,0.0528962,4,0.0372356,4,,1,0.0342818,4,0.0162392,4,0.0410773,4,0.0517879,4,0.0242728,4
12/09/2021 22:47:00,12/09/2021 23:45:00,11.9084,,13.2362,,2.67145,,9.25766,,,1,4.84174,,3.26732,,0.676605,,0.636782,,,1,0.554492,,0.365532,2,0.286155,,0.420536,,0.0684102,,0.0573769,,0.210494,,0.069197,,0.0757033,,,1,0.0557921,,0.0385765,,0.0481478,,0.0832095,,0.0243887,4
12/09/2021 23:49:00,12/10/2021 0:47:00,13.5022,,10.5239,,1.79777,,4.69061,,0.113895,,3.46906,,3.51469,,0.884772,,0.789525,,,1,0.766125,,0.291946,,0.288258,,0.24727,,0.0506522,4,0.0439638,4,0.122237,,0.058021,4,0.0471312,4,,1,0.0305791,4,0.0147304,4,0.0369487,4,0.0435576,4,0.021991,4
12/10/2021 0:50:00,12/10/2021 1:48:00,13.735,,10.2294,,1.96934,,5.8289,,0.14852,,3.57969,,2.83348,,0.474852,,0.447098,,,1,0.350767,,0.248548,2,0.20249,,0.159533,,0.0466322,,0.0199933,4,0.0794212,,0.0314587,4,0.0208822,4,,1,0.0164589,4,0.0196103,4,0.0433554,,0.0671945,,0.0315016,4
12/10/2021 1:51:00,12/10/2021 2:49:00,15.7248,,12.4004,,2.01734,,5.97042,,0.101614,,2.00477,,2.57879,,0.683121,,0.585169,,,1,0.780613,,0.26892,,0.273669,,0.175938,,0.0485716,4,0.0294226,4,0.0843849,,0.043337,4,0.0193766,4,,1,0.0214331,4,0.0386989,4,0.0274476,4,0.049012,4,0.0301286,4
12/10/2021 2:52:00,12/10/2021 3:50:00,40.9716,,42.2935,,7.02293,,19.1481,,0.279986,,4.34462,,4.62101,,0.657943,,0.619369,,,1,1.12457,,0.524208,2,0.298088,,0.427182,,0.10889,,0.0330051,,0.132287,,0.0329098,,0.0402199,,,1,0.00912631,4,0.0377846,,0.0415619,,0.0860189,,0.0473251,
12/10/2021 3:54:00,12/10/2021 4:52:00,15.2302,,11.4142,,1.70654,,4.75679,,0.0983375,,2.32414,,1.66839,,0.646443,,0.623959,,,1,0.603831,,0.298779,,0.24258,,0.249908,,0.075316,,0.025814,4,0.10823,,0.0549342,4,0.0600669,,,1,0.0415933,4,0.0522547,4,0.0424865,4,0.046425,4,0.0232778,4
