StartTime_[LST],EndTime_[LST],ethane_[ppbV],ethane_Flags,propane_[ppbV],propane_Flags,isobutane_[ppbV],isobutane_Flags,n-butane_[ppbV],n-butane_Flags,cyclopentane_[ppbV],cyclopentane_Flags,isopentane_[ppbV],isopentane_Flags,n-pentane_[ppbV],n-pentane_Flags,2-methyl-pentane_[ppbV],2-methyl-pentane_Flags,3-methyl-pentane_[ppbV],3-methyl-pentane_Flags,isoprene_[ppbV],isoprene_Flags,n-hexane_[ppbV],n-hexane_Flags,methyl-cyclopentane_[ppbV],methyl-cyclopentane_Flags,benzene_[ppbV],benzene_Flags,toluene_[ppbV],toluene_Flags,n-octane_[ppbV],n-octane_Flags,ethyl-benzene_[ppbV],ethyl-benzene_Flags,"m,p-xylene_[ppbV]","m,p-xylene_Flags",o-xylene_[ppbV],o-xylene_Flags,n-nonane_[ppbV],n-nonane_Flags,p-ethyl-toluene_[ppbV],p-ethyl-toluene_Flags,"1,2,4-trimethyl-benzene_[ppbV]","1,2,4-trimethyl-benzene_Flags",n-decane_[ppbV],n-decane_Flags,p-diethyl-benzene_[ppbV],p-diethyl-benzene_Flags,n-undecane_[ppbV],n-undecane_Flags,n-dodecane_[ppbV],n-dodecane_Flags
06/06/2019 0:06:00,06/06/2019 0:51:00,2.34037,,0.872074,,0.143678,,0.309547,,0.0237629,4,0.185336,,0.16272,2,0.10455,,0.0884056,,0.0822794,,0.0905453,,0.0593789,,0.0615834,,0.0683008,,0.0162183,4,0.0045083,4,-0.00410536,4,0.00468127,4,0.000673711,4,0.0146221,4,-0.0210195,4,-0.0113205,4,,1,-0.0300994,2,-0.0650047,2
06/06/2019 1:08:00,06/06/2019 1:53:00,7.31623,,1.87219,,0.328166,,0.668682,,0.0365605,,0.431345,,0.32439,2,0.123906,,0.134845,,0.090435,,0.182881,,0.0841275,,0.0995198,,0.274681,,0.0277636,4,0.0267864,4,0.0978355,,0.0357354,,0.00814014,4,-0.0113442,4,0.00957507,4,-0.00460328,4,,1,-0.0222627,2,-0.0586873,2
06/06/2019 2:11:00,06/06/2019 2:56:00,4.16139,,1.78473,,0.263566,,0.617091,,0.0405993,,0.365043,,0.273514,2,0.0997147,,0.124799,,0.0886071,,0.183159,,0.0949397,,0.100625,,0.206351,,0.025225,4,0.0176803,4,0.0610787,,0.0182137,4,0.0053098,4,0.0359961,,-0.00036221,4,-0.00653804,4,-0.00841068,4,-0.0262259,2,-0.0601074,2
06/06/2019 3:13:00,06/06/2019 3:58:00,3.72606,,1.29506,,0.20806,,0.447726,,0.0313726,,0.276834,,0.222494,2,0.15289,,0.0997383,,0.0849191,,0.125885,,0.0668613,,0.0659908,,0.158232,,0.0195002,4,0.0120137,4,0.0161714,4,0.013251,4,0.0041006,4,,1,-0.0120339,4,-0.00816998,4,,1,-0.0257499,2,-0.0620745,2
06/06/2019 4:15:00,06/06/2019 5:00:00,3.4484,,1.3496,,0.229257,,0.457403,,0.0307901,,0.244257,,0.215322,2,0.0896561,,0.094335,,0.0818277,,0.121214,,0.0565522,,0.0624205,,0.0992794,,0.0123918,4,0.00756371,4,0.0181127,4,-0.00177669,4,0.00190439,4,0.013148,4,-0.0129882,4,-0.0103886,4,-0.0054556,4,-0.0271426,2,-0.0635069,2
06/06/2019 5:17:00,06/06/2019 6:02:00,3.23247,,1.00737,,0.165382,,0.346515,,0.0302965,,0.227478,,0.180054,2,0.078355,,0.0929745,,0.0861323,,0.101905,,0.0607342,,0.059018,,0.0760879,,0.0174009,4,0.00562245,4,0.000182766,4,0.00748135,4,0.000622501,4,0.0169046,4,-0.0156642,4,-0.0115712,4,,1,-0.0260271,2,-0.065281,2
06/06/2019 6:19:00,06/06/2019 7:04:00,3.86289,,1.51089,,0.288286,,0.592748,,0.034283,,0.35404,,0.255102,2,0.0998536,,0.109046,,0.0975911,,0.167652,,0.0773685,,0.0810477,,0.161726,,0.0236702,4,0.0147787,4,0.0448956,,0.0148813,4,0.00383293,4,0.0243478,4,-0.00724938,4,-0.00758282,4,,1,-0.026225,2,-0.0623799,2
06/06/2019 7:21:00,06/06/2019 8:06:00,4.6041,,1.35385,,0.241172,,0.547713,,0.030606,,0.265019,,0.231996,2,0.0962754,,0.10204,,0.092238,,0.126962,,0.0713448,,0.0794909,,0.0954017,,0.0211966,4,0.00947158,4,0.00559352,4,0.00414161,4,0.00252812,4,,1,-0.013539,4,-0.0094528,4,,1,-0.0248248,2,-0.0647429,2
06/06/2019 8:23:00,06/06/2019 9:08:00,3.18474,,1.29532,,0.271163,,0.640718,,0.0360276,,0.342693,,0.270041,2,0.107692,,0.112451,,0.101967,,0.143086,,0.0870996,,0.089871,,0.127303,,0.025275,4,0.0341397,,0.102607,,0.0349568,,0.00566152,4,,1,-0.0122911,4,-0.00467344,4,-0.00355442,4,-0.0277476,2,-0.0681393,2
06/06/2019 9:25:00,06/06/2019 10:11:00,3.29209,,1.19215,,0.271699,,0.621673,,0.0397276,,0.494194,,0.419311,2,0.125979,,0.133353,,0.105854,,0.180923,,0.0999546,,0.113637,,0.27649,,0.0277225,4,0.0358559,,0.0678979,,0.0375505,,0.00971944,4,-0.00257992,4,0.00125158,4,-0.00216842,4,,1,-0.0238709,2,-0.0608718,2
