StartTime_[LST],EndTime_[LST],WindSpeed_[m/s],RH_[percent],T(ambient)_[C],P(barometric)_[mmHG],T(shelter)_[C],SolarRadiation_[W/m2],PM2.5(LTP)_[ug/m3],PM10(LTP)_[ug/m3],CH4_[ppmV],NO_[ppbV],NO2_[ppbV],NOx_[ppbV],O3_[ppbV]
10/15/2017 18:27:00,10/15/2017 18:27:59,6.2,48.3,9.2,624.9,25.5,2.9,32.2,99.2,2.4,0.68,23.09,23.78,17.8
10/15/2017 18:28:00,10/15/2017 18:28:59,0.8,46.9,9.3,638.6,25.5,2,21.6,72.8,2.38,0.74,23.05,23.77,16.65
10/15/2017 18:29:00,10/15/2017 18:29:59,0.6,45.5,11.4,632.3,25.3,13.4,30.5,109.5,2.38,0.78,23.02,23.81,16.52
10/15/2017 18:30:00,10/15/2017 18:30:59,0.5,46.7,9.3,638.6,25,2.7,32.1,133.5,2.39,0.82,23.1,23.92,17.42
10/15/2017 18:31:00,10/15/2017 18:31:59,0.4,47,9.3,638.6,24.7,3,31.7,109.7,2.39,0.87,23.13,24,18.88
10/15/2017 18:32:00,10/15/2017 18:32:59,0.7,46.1,9.3,638.6,24.6,2.7,33.4,107.7,2.39,0.92,23.55,24.47,18.12
10/15/2017 18:33:00,10/15/2017 18:33:59,0.7,47.1,9.3,638.6,24.6,3,37.1,114,2.39,0.96,24.19,25.18,17.27
10/15/2017 18:34:00,10/15/2017 18:34:59,,,,,24.7,,38.4,241.9,2.39,0.99,24.23,25.23,19.08
10/15/2017 18:35:00,10/15/2017 18:35:59,1.1,45.3,9.1,638.6,24.7,1.5,44.9,345.7,2.36,0.96,23.38,24.34,24.55
10/15/2017 18:36:00,10/15/2017 18:36:59,0.9,45.9,9,638.6,24.8,1.9,40.6,314.9,2.33,0.92,22.58,23.5,29.15
10/15/2017 18:37:00,10/15/2017 18:37:59,0.6,47.7,8.8,638.6,24.9,1.4,33.4,237.8,2.34,0.88,21.9,22.78,28.42
10/15/2017 18:38:00,10/15/2017 18:38:59,0.7,48.6,8.7,638.6,24.9,1,32.7,172.9,2.37,0.86,21.4,22.27,25.18
10/15/2017 18:39:00,10/15/2017 18:39:59,,,,,24.7,,44,141.5,2.38,0.85,20.94,21.78,22.27
10/15/2017 18:40:00,10/15/2017 18:40:59,0.4,48.7,8.7,638.6,24.4,2,47.5,201.9,2.39,0.87,20.53,21.4,20.43
10/15/2017 18:41:00,10/15/2017 18:41:59,0.5,49,8.6,638.7,24.4,2,52,179.4,2.39,0.9,20.41,21.31,19.33
10/15/2017 18:42:00,10/15/2017 18:42:59,0.5,49,8.6,638.7,24.5,2,50.5,171.1,2.42,2,23.27,25.27,17.63
10/15/2017 18:43:00,10/15/2017 18:43:59,0.3,49,8.6,638.6,24.5,1.4,48.1,170.1,2.43,5.16,33.38,38.54,16.3
10/15/2017 18:44:00,10/15/2017 18:44:59,0.2,49,8.6,638.6,24.6,1.1,45.5,175.2,2.42,1.89,27.57,29.47,14.72
10/15/2017 18:45:00,10/15/2017 18:45:59,0.2,49.6,8.5,638.6,24.7,1,45.9,163.7,2.41,0.88,24.22,25.18,14.95
10/15/2017 18:46:00,10/15/2017 18:46:59,,,,,24.8,,47.5,161.6,2.41,0.87,24.57,25.44,15.82
10/15/2017 18:47:00,10/15/2017 18:47:59,0.1,50,8.4,638.6,24.8,1,47.3,162.5,2.42,0.85,24.57,25.43,16.23
10/15/2017 18:48:00,10/15/2017 18:48:59,0.1,50.2,8.3,638.7,24.7,1,46.5,152.2,2.42,0.84,24.47,25.31,16.83
10/15/2017 18:49:00,10/15/2017 18:49:59,0.5,50.6,8.2,638.7,24.5,1,46.6,151.3,2.43,0.82,24.35,25.16,16.27
10/15/2017 18:50:00,10/15/2017 18:50:59,0.4,51.8,8.2,638.7,24.4,1.4,32.2,96,2.42,0.8,24.21,25.01,15.95
10/15/2017 18:51:00,10/15/2017 18:51:59,0.5,52,8.1,638.7,24.4,1.1,35.5,113.1,2.4,0.78,23.97,24.74,16.67
10/15/2017 18:52:00,10/15/2017 18:52:59,0.4,52.4,8.1,638.7,24.5,1.5,32,100.4,2.4,0.75,23.68,24.43,16.75
10/15/2017 18:53:00,10/15/2017 18:53:59,0.3,52,8.1,638.7,24.6,1.8,30.8,104.5,2.4,0.85,23.52,24.37,15.85
10/15/2017 18:54:00,10/15/2017 18:54:59,0.4,52,8.1,638.7,24.7,2,36.6,98,2.4,1.17,23.62,24.79,15.1
10/15/2017 18:55:00,10/15/2017 18:55:59,0.4,52,8.1,638.7,24.8,2,37.1,109,2.38,1.59,24.07,25.66,14.58
10/15/2017 18:56:00,10/15/2017 18:56:59,0.4,52,8.1,638.7,24.9,2,39.3,105.8,2.39,1.81,24.43,26.27,14.48
10/15/2017 18:57:00,10/15/2017 18:57:59,0.2,52.6,8.1,638.7,24.9,2,39.9,102.5,2.38,1.98,24.66,26.66,14.73
10/15/2017 18:58:00,10/15/2017 18:58:59,0.2,54.3,7.9,638.7,24.8,2,33.6,121.4,2.4,2.07,24.55,26.62,14.47
10/15/2017 18:59:00,10/15/2017 18:59:59,0.2,54.6,7.8,638.7,24.5,2,33.9,102.2,2.4,2.09,24.22,26.31,14.87
10/15/2017 19:00:00,10/15/2017 19:00:59,0.3,54.4,7.6,638.7,24.3,1.1,32.3,104.2,2.4,2.09,23.97,26.06,15.88
10/15/2017 19:01:00,10/15/2017 19:01:59,0.5,54.8,7.6,638.7,24.3,1.5,30.9,90.7,2.4,1.92,23.56,25.48,16.07
10/15/2017 19:02:00,10/15/2017 19:02:59,0.7,53.1,17.8,629.6,24.4,1.1,34.1,87,2.41,1.55,23.02,24.43,16.28
10/15/2017 19:03:00,10/15/2017 19:03:59,1,53.8,7.6,638.7,24.5,1,35.3,89.7,2.41,1.1,22.36,23.44,17.05
10/15/2017 19:04:00,10/15/2017 19:04:59,1.3,52.8,7.8,638.7,24.6,1,33.6,85.2,2.4,0.92,22.27,23.19,17.42
10/15/2017 19:05:00,10/15/2017 19:05:59,1.4,51.5,8,638.7,24.7,1.6,32.9,93,2.4,0.76,22.19,22.94,17.77
10/15/2017 19:06:00,10/15/2017 19:06:59,1.2,50.5,8.1,638.7,24.8,2,28.5,90.9,2.41,0.7,22.46,23.15,18.4
10/15/2017 19:07:00,10/15/2017 19:07:59,1,50.8,7.9,638.7,24.9,2,23.7,91,2.43,0.66,22.71,23.37,19.55
10/15/2017 19:08:00,10/15/2017 19:08:59,0.7,52,7.8,638.7,24.9,2,25.3,97.3,2.49,0.64,22.54,23.19,19.23
10/15/2017 19:09:00,10/15/2017 19:09:59,0.4,52,7.8,638.7,24.7,2,28,106.3,2.49,0.64,22.67,23.31,19.23
10/15/2017 19:10:00,10/15/2017 19:10:59,0.4,52.6,7.6,638.7,24.4,1.7,24.9,108.5,2.49,0.66,22.64,23.3,18.45
10/15/2017 19:11:00,10/15/2017 19:11:59,0.4,53.1,7.5,638.7,24.4,1,26,107.6,2.49,0.69,22.41,23.1,16.53
10/15/2017 19:12:00,10/15/2017 19:12:59,0.3,53.7,7.5,638.7,24.4,1,24.9,102.7,2.48,0.69,22,22.7,16.52
10/15/2017 19:13:00,10/15/2017 19:13:59,0.3,54,7.4,638.7,24.5,1,23.5,86.5,2.48,0.72,21.73,22.45,16.23
10/15/2017 19:14:00,10/15/2017 19:14:59,0.4,54.5,7.3,638.7,24.6,0.6,24.7,105.8,2.5,0.74,21.63,22.37,14.83
10/15/2017 19:15:00,10/15/2017 19:15:59,0.4,55.2,7.3,638.7,24.7,0.9,23.6,95.5,2.52,0.81,22.22,23.03,13.42
10/15/2017 19:16:00,10/15/2017 19:16:59,0.4,56,7.3,638.7,24.8,1.2,20.2,101.1,2.49,0.89,23.2,24.09,12.2
10/15/2017 19:17:00,10/15/2017 19:17:59,0.4,56,7.3,638.7,24.8,1.3,22.7,97.9,2.5,0.94,23.79,24.72,11.63
10/15/2017 19:18:00,10/15/2017 19:18:59,,,,,24.9,,24,82.8,2.48,0.94,24.25,25.19,12.17
10/15/2017 19:19:00,10/15/2017 19:19:59,0.8,53.6,7.2,638.7,25,1,22.8,81,2.43,0.9,24.46,25.37,15.52
10/15/2017 19:20:00,10/15/2017 19:20:59,0.9,53.6,7.2,638.7,25.1,1,20.4,68.9,2.46,0.86,24.6,25.45,18.13
10/15/2017 19:21:00,10/15/2017 19:21:59,0.7,53,7.4,638.7,25.2,1,20.9,64.6,2.42,0.82,24.56,25.38,19.32
10/15/2017 19:22:00,10/15/2017 19:22:59,0.6,51.4,7.8,638.7,25.2,1.3,19.8,51.2,2.37,0.77,24.45,25.22,20.73
10/15/2017 19:23:00,10/15/2017 19:23:59,1,51.8,7.8,638.7,25.3,1.9,18.7,47.3,2.35,0.7,23.66,24.36,20.9
10/15/2017 19:24:00,10/15/2017 19:24:59,1.3,51.8,7.6,638.7,25.3,2,18.4,56.3,2.44,0.62,22.72,23.28,17.85
10/15/2017 19:25:00,10/15/2017 19:25:59,1.5,52.2,7.4,638.7,25.4,1.5,18.2,55.6,2.5,0.56,21.93,22.48,15.75
10/15/2017 19:26:00,10/15/2017 19:26:59,1.3,53,7.4,638.7,25.5,1,17.8,55.6,2.45,0.53,21.43,21.95,18.1
10/15/2017 19:27:00,10/15/2017 19:27:59,1,53,7.3,638.7,25.5,1,17.3,57.8,2.43,0.53,21.22,21.76,20.48
10/15/2017 19:28:00,10/15/2017 19:28:59,0.7,53,7.2,638.7,25.6,1,16.8,49.3,2.44,0.54,21.21,21.75,19.3
10/15/2017 19:29:00,10/15/2017 19:29:59,0.4,53.5,7.1,638.7,25.7,1,16.7,56.8,2.43,0.54,21.41,21.96,16.72
10/15/2017 19:30:00,10/15/2017 19:30:59,0.2,53.8,7.2,638.7,25.7,1.2,16,45.5,2.44,0.55,21.6,22.16,16.05
10/15/2017 19:31:00,10/15/2017 19:31:59,0.5,53.6,7.2,638.7,25.7,1.9,16.2,46,2.41,0.57,22.17,22.75,15.97
10/15/2017 19:32:00,10/15/2017 19:32:59,0.5,53.8,7.4,638.7,25.6,1.9,15.6,45.1,2.4,0.59,22.78,23.37,16.13
10/15/2017 19:33:00,10/15/2017 19:33:59,0.5,53,7.6,638.8,25.2,2,14.3,34.7,2.34,0.6,23.16,23.76,16.52
10/15/2017 19:34:00,10/15/2017 19:34:59,0.7,53.1,7.6,638.8,24.9,2,16.6,48.3,2.37,0.61,23.18,23.79,17.62
10/15/2017 19:35:00,10/15/2017 19:35:59,0.8,54.9,7.2,638.7,24.9,1.9,18,59.5,2.48,0.63,23.33,23.96,16.17
10/15/2017 19:36:00,10/15/2017 19:36:59,0.6,54.3,7.2,638.7,24.9,2,17.2,63.6,2.54,0.64,23.23,23.84,13.5
10/15/2017 19:37:00,10/15/2017 19:37:59,0.6,54.7,7.2,638.7,25,2,18.9,63.6,2.51,0.67,22.89,23.56,12.6
10/15/2017 19:38:00,10/15/2017 19:38:59,0.5,55.1,7.1,638.7,25.1,2,17.2,66.1,2.52,0.69,22.55,23.23,12.02
10/15/2017 19:39:00,10/15/2017 19:39:59,0.3,56,7,638.7,25.1,1.6,16.5,65.6,2.54,0.7,22.16,22.86,11.67
10/15/2017 19:40:00,10/15/2017 19:40:59,0.2,56.1,6.9,638.7,25.2,1,16.8,56.1,2.52,0.72,21.69,22.42,12.15
10/15/2017 19:41:00,10/15/2017 19:41:59,0.3,56.8,6.8,638.7,25.3,1,16.3,67,2.4,0.77,21.54,22.31,12.4
10/15/2017 19:42:00,10/15/2017 19:42:59,0.4,56,6.8,638.7,25.4,1,16.2,62.4,2.42,0.8,21.58,22.37,12.27
10/15/2017 19:43:00,10/15/2017 19:43:59,0.4,56,6.9,638.7,25.3,1,16.2,51.9,2.46,0.8,21.47,22.27,12.65
10/15/2017 19:44:00,10/15/2017 19:44:59,0.2,56,6.8,638.7,25,1,16.7,49.9,2.43,0.81,21.32,22.13,13.43
10/15/2017 19:45:00,10/15/2017 19:45:59,0.4,56.8,6.7,638.8,24.8,1,14.7,55.8,2.42,0.81,21.35,22.16,12.85
10/15/2017 19:46:00,10/15/2017 19:46:59,0.7,57.5,6.5,638.8,24.8,1,18,52.7,2.48,0.82,21.51,22.34,12.38
10/15/2017 19:47:00,10/15/2017 19:47:59,0.7,58,6.4,638.8,24.8,0.9,19.6,77,2.45,0.82,21.71,22.53,13.07
10/15/2017 19:48:00,10/15/2017 19:48:59,0.6,58,6.4,638.8,24.9,1,28.2,104.9,2.45,0.8,21.85,22.65,13.63
10/15/2017 19:49:00,10/15/2017 19:49:59,,,,,25,,47.9,286.6,2.37,0.79,22.25,23.03,13.87
10/15/2017 19:50:00,10/15/2017 19:50:59,0.8,57,6.5,638.8,25,1,33.4,173.2,2.28,0.8,23.04,23.85,13.78
10/15/2017 19:51:00,10/15/2017 19:51:59,0.6,57,6.6,638.8,25.1,1.9,33.6,164.6,2.3,0.81,23.8,24.61,13.87
10/15/2017 19:52:00,10/15/2017 19:52:59,0.3,57,6.6,638.8,25.2,2,32.7,194.7,2.34,0.81,24.46,25.28,14.53
10/15/2017 19:53:00,10/15/2017 19:53:59,0.2,57,6.5,638.8,25.3,2,31.4,192.5,2.32,0.82,24.83,25.67,14.15
10/15/2017 19:54:00,10/15/2017 19:54:59,0.1,57,6.4,638.8,25.1,1.8,29,162.4,2.33,0.81,25.07,25.87,12.95
10/15/2017 19:55:00,10/15/2017 19:55:59,0.1,57,6.4,638.8,24.8,1.2,24.9,159.6,2.36,0.8,25.29,26.09,12.18
10/15/2017 19:56:00,10/15/2017 19:56:59,0.1,57,6.3,638.8,24.8,1,30.4,187,2.37,0.8,25.38,26.18,12.95
10/15/2017 19:57:00,10/15/2017 19:57:59,0.1,57.9,6.2,638.8,24.8,1,31.6,217.4,2.33,0.79,24.98,25.77,13.2
10/15/2017 19:58:00,10/15/2017 19:58:59,0.1,58.2,6.1,638.8,24.8,1,35.3,239.7,2.33,0.76,24.31,25.03,12.85
10/15/2017 19:59:00,10/15/2017 19:59:59,0.1,59,6,638.8,24.9,1,29.6,188.5,2.34,0.76,23.76,24.52,11.62
10/15/2017 20:00:00,10/15/2017 20:00:59,0.1,59,5.9,638.7,25,1,23.7,138,2.36,0.75,23.52,24.26,11.7
10/15/2017 20:01:00,10/15/2017 20:01:59,,,,,25.1,,23.3,118.7,2.38,0.74,23.42,24.16,13.38
10/15/2017 20:02:00,10/15/2017 20:02:59,0.2,59.6,5.7,638.7,25.2,1.9,21.8,84.8,2.42,0.75,23.32,24.06,12.78
10/15/2017 20:03:00,10/15/2017 20:03:59,0.3,60.8,5.7,638.7,25.3,2,18.9,67.6,2.43,0.75,23.15,23.9,12.23
10/15/2017 20:04:00,10/15/2017 20:04:59,0.4,61,5.8,638.8,25.3,2.2,17.7,58.6,2.46,0.74,23.16,23.9,12.1
10/15/2017 20:05:00,10/15/2017 20:05:59,0.4,61,5.8,638.8,25,3,19.6,76.2,2.49,0.75,23.32,24.07,11
10/15/2017 20:06:00,10/15/2017 20:06:59,,,,,24.7,,26.4,126.9,2.48,0.79,23.51,24.3,9.8
10/15/2017 20:07:00,10/15/2017 20:07:59,0.6,60,5.8,638.8,24.7,3,44,267.1,2.42,0.81,23.93,24.74,9.25
10/15/2017 20:08:00,10/15/2017 20:08:59,0.7,60,5.8,638.8,24.7,2.1,45.4,282.5,2.41,0.82,24.54,25.36,9.77
10/15/2017 20:09:00,10/15/2017 20:09:59,0.7,60,5.9,638.8,24.8,2,42.1,277.6,2.44,0.84,25.33,26.2,10.15
10/15/2017 20:10:00,10/15/2017 20:10:59,0.5,60,5.8,638.8,24.9,2,41.1,251.9,2.45,0.87,26.17,27.08,10.92
10/15/2017 20:11:00,10/15/2017 20:11:59,0.3,60,5.8,638.8,25,2,37.4,243.3,2.45,0.89,26.86,27.74,11.27
10/15/2017 20:12:00,10/15/2017 20:12:59,0.2,60,5.8,638.8,25.1,2,32,204.6,2.45,0.89,27.36,28.25,10.13
10/15/2017 20:13:00,10/15/2017 20:13:59,0.2,60.5,5.8,638.8,25.2,2,19.9,83.9,2.46,0.87,27.53,28.4,9.35
10/15/2017 20:14:00,10/15/2017 20:14:59,0.2,61,5.8,638.8,25.3,2,22.1,120,2.47,0.84,27.48,28.31,9.15
10/15/2017 20:15:00,10/15/2017 20:15:59,,,,,25.3,,27.1,138.9,2.47,0.84,27.25,28.07,8.73
10/15/2017 20:16:00,10/15/2017 20:16:59,0.4,61,5.7,638.8,25.1,2,28.6,164.9,2.49,0.83,26.82,27.65,8.78
10/15/2017 20:17:00,10/15/2017 20:17:59,0.4,61,5.7,638.9,24.8,2,25.1,139.5,2.49,0.83,26.3,27.14,9.27
10/15/2017 20:18:00,10/15/2017 20:18:59,,,,,24.8,,29.6,180.3,2.48,0.84,25.78,26.61,9.77
10/15/2017 20:19:00,10/15/2017 20:19:59,0.3,62.4,5.4,638.9,24.8,2,29.1,172.5,2.47,0.84,25.3,26.14,9.05
10/15/2017 20:20:00,10/15/2017 20:20:59,0.4,63.1,5.4,638.9,24.9,2,29.5,139.5,2.47,0.85,24.85,25.68,9.02
10/15/2017 20:21:00,10/15/2017 20:21:59,0.6,63.8,5.4,638.9,24.9,2,21.8,96.7,2.48,0.86,24.8,25.66,8.87
10/15/2017 20:22:00,10/15/2017 20:22:59,0.4,64,5.4,638.9,25,2,19.4,89.2,2.5,0.9,24.8,25.71,8.67
10/15/2017 20:23:00,10/15/2017 20:23:59,,,,,25.1,,18.9,78.8,2.5,0.91,24.69,25.61,8.37
10/15/2017 20:24:00,10/15/2017 20:24:59,0.3,64,5.4,638.9,25.1,2,19,85.6,2.5,0.95,24.72,25.67,7.83
10/15/2017 20:25:00,10/15/2017 20:25:59,0.2,64,5.4,638.9,25.2,2.3,22.5,97.9,2.5,0.97,24.83,25.8,7.57
10/15/2017 20:26:00,10/15/2017 20:26:59,0.3,64,5.4,638.9,25.3,2,19.1,80.3,2.5,0.99,25.04,26.04,7.88
10/15/2017 20:27:00,10/15/2017 20:27:59,0.6,64,5.2,638.9,25.3,2,20.6,77,2.49,1.03,25.35,26.39,7.68
10/15/2017 20:28:00,10/15/2017 20:28:59,0.6,64.6,5.1,638.9,25.4,2,21,81,2.48,1.03,25.27,26.3,8
10/15/2017 20:29:00,10/15/2017 20:29:59,0.5,64.9,5.2,638.9,25.4,1.9,23.2,99.3,2.5,1.01,25.24,26.25,8.6
10/15/2017 20:30:00,10/15/2017 20:30:59,0.3,64,5.3,638.9,25.5,2,24.4,111.2,2.51,0.98,25.38,26.36,8.4
10/15/2017 20:31:00,10/15/2017 20:31:59,0.4,64,5.3,638.9,25.6,2,23.9,123.7,2.52,0.95,25.52,26.48,8.25
10/15/2017 20:32:00,10/15/2017 20:32:59,0.5,64,5.3,638.9,25.6,2,27,137.1,2.51,0.89,25.27,26.15,8.4
10/15/2017 20:33:00,10/15/2017 20:33:59,0.6,63.1,5.3,638.9,25.7,2,28.9,141.9,2.53,0.83,24.81,25.64,8.65
10/15/2017 20:34:00,10/15/2017 20:34:59,0.5,63,5.3,638.9,25.8,2,26.6,137.8,2.56,0.77,24.44,25.21,10.33
10/15/2017 20:35:00,10/15/2017 20:35:59,0.7,63.6,5.2,638.9,25.9,2,26.5,141.3,2.57,0.71,24.27,24.98,10.48
10/15/2017 20:36:00,10/15/2017 20:36:59,0.7,63.8,5.2,638.9,25.9,1.9,29.3,139,2.6,0.68,24.4,25.08,10.87
10/15/2017 20:37:00,10/15/2017 20:37:59,0.6,63,5.3,638.9,25.8,2.1,24.5,121.9,2.62,0.64,24.27,24.89,12.52
10/15/2017 20:38:00,10/15/2017 20:38:59,0.5,63.1,5.3,638.9,25.5,3,20.6,83.4,2.56,0.62,23.9,24.52,12.27
10/15/2017 20:39:00,10/15/2017 20:39:59,0.5,63.7,5.3,638.9,25.3,3,17.5,75.9,2.48,0.63,23.68,24.31,10.32
10/15/2017 20:40:00,10/15/2017 20:40:59,0.5,64.7,5.2,638.9,25.3,2.9,17.7,63.4,2.45,0.65,23.63,24.28,8.78
10/15/2017 20:41:00,10/15/2017 20:41:59,0.3,64.8,5.1,638.9,25.4,2.3,19.7,90.2,2.47,0.67,23.58,24.26,8.73
10/15/2017 20:42:00,10/15/2017 20:42:59,0.2,65,5.1,638.9,25.4,2,21.9,104.2,2.54,0.7,23.34,24.03,8.9
10/15/2017 20:43:00,10/15/2017 20:43:59,,,,,25.5,,21.4,112.2,2.58,0.72,23.01,23.71,8.75
10/15/2017 20:44:00,10/15/2017 20:44:59,0.2,65.2,4.9,638.9,25.5,2,21.1,106.5,2.54,0.75,22.61,23.37,8.63
10/15/2017 20:45:00,10/15/2017 20:45:59,0.3,66,4.9,638.9,25.6,2,19.5,88,2.51,0.78,22.37,23.15,8.62
10/15/2017 20:46:00,10/15/2017 20:46:59,0.4,65.6,4.9,638.9,25.7,2,19.3,82.3,2.51,0.8,22.28,23.08,8.02
10/15/2017 20:47:00,10/15/2017 20:47:59,0.6,65.8,5,638.9,25.7,2.9,19,82.4,2.5,0.8,22.27,23.07,7.83
10/15/2017 20:48:00,10/15/2017 20:48:59,0.7,66,5,638.9,25.5,3,19.7,73.9,2.52,0.79,22.26,23.06,8.58
10/15/2017 20:49:00,10/15/2017 20:49:59,0.7,66,5,638.9,25.2,3,20.2,87.2,2.5,0.81,22.53,23.35,8.7
10/15/2017 20:50:00,10/15/2017 20:50:59,0.7,66,4.9,638.9,25.1,2.4,20.7,87.7,2.51,0.83,22.78,23.61,7.97
10/15/2017 20:51:00,10/15/2017 20:51:59,,,,,25.1,,20.1,98.6,2.51,0.91,22.9,23.81,7.45
10/15/2017 20:52:00,10/15/2017 20:52:59,0.6,66.9,4.8,638.9,25.1,2,18.6,90.3,2.51,0.99,23.08,24.08,7.57
10/15/2017 20:53:00,10/15/2017 20:53:59,0.6,67,4.7,638.9,25.2,2,19.6,92.1,2.52,1.08,23.29,24.37,7.22
10/15/2017 20:54:00,10/15/2017 20:54:59,0.5,67,4.8,638.9,25.2,2,19.5,95.4,2.52,1.1,23.46,24.58,6.55
10/15/2017 20:55:00,10/15/2017 20:55:59,0.5,66.7,4.8,638.9,25.3,2,20.2,91.9,2.53,1.15,23.63,24.78,6.6
10/15/2017 20:56:00,10/15/2017 20:56:59,0.5,67,4.7,638.9,25.4,2,20.4,92.9,2.52,1.23,23.75,24.97,6.82
10/15/2017 20:57:00,10/15/2017 20:57:59,0.4,67,4.7,638.9,25.5,2,20.2,92.2,2.52,1.33,23.87,25.21,6.25
10/15/2017 20:58:00,10/15/2017 20:58:59,0.3,67,4.6,639,25.5,2,19.4,95.1,2.52,1.44,24.08,25.52,5.85
10/15/2017 20:59:00,10/15/2017 20:59:59,0.2,67,4.6,639,25.6,1.5,20.2,90.5,2.52,1.47,24.29,25.75,5.93
10/15/2017 21:00:00,10/15/2017 21:00:59,0.2,67.7,4.5,638.9,25.5,1.7,20.5,103.1,2.52,1.46,24.32,25.78,6.17
10/15/2017 21:01:00,10/15/2017 21:01:59,0.1,69,4.5,638.9,25.3,1.9,23.8,95.7,2.52,1.49,24.11,25.61,5.63
10/15/2017 21:02:00,10/15/2017 21:02:59,0.5,69,4.5,638.9,25,1.8,23.7,119,2.52,1.51,23.82,25.33,5.22
10/15/2017 21:03:00,10/15/2017 21:03:59,0.6,68.7,4.4,638.9,25,1.6,24,100.5,2.53,1.47,23.61,25.08,6.2
10/15/2017 21:04:00,10/15/2017 21:04:59,0.5,68,4.4,638.9,25,2,21.7,84.3,2.54,1.38,23.55,24.93,7.23
10/15/2017 21:05:00,10/15/2017 21:05:59,0.6,68.4,4.4,638.9,25.1,2,23.6,99.6,2.52,1.31,23.59,24.9,6.97
10/15/2017 21:06:00,10/15/2017 21:06:59,0.4,68,4.4,638.9,25.2,2,28.2,121.2,2.52,1.29,23.84,25.13,7.28
10/15/2017 21:07:00,10/15/2017 21:07:59,0.2,68.6,4.3,638.9,25.3,2,28.8,166.2,2.53,1.31,24.11,25.41,7.33
10/15/2017 21:08:00,10/15/2017 21:08:59,0.1,68.6,4.3,638.9,25.3,2,22.6,119.3,2.54,1.3,24.36,25.66,6.28
10/15/2017 21:09:00,10/15/2017 21:09:59,0.1,68,4.3,638.9,25.4,2,23.8,117.5,2.54,1.29,24.84,26.13,5.97
10/15/2017 21:10:00,10/15/2017 21:10:59,0.2,68.6,4.2,638.9,25.5,2,18.6,85.5,2.52,1.48,25.39,26.86,6.57
10/15/2017 21:11:00,10/15/2017 21:11:59,0.3,69,4.2,638.9,25.5,2.5,19.7,79,2.52,1.71,26.04,27.86,6.72
10/15/2017 21:12:00,10/15/2017 21:12:59,0.3,68.8,4.3,638.9,25.4,3,21.8,92.4,2.5,2.09,26.69,28.83,5.85
10/15/2017 21:13:00,10/15/2017 21:13:59,0.3,68,4.3,638.9,25.1,3,21.2,90.3,2.53,2.17,26.78,28.95,5.08
10/15/2017 21:14:00,10/15/2017 21:14:59,0.2,68.5,4.3,638.8,24.9,3,23.9,108.9,2.54,2.18,26.65,28.83,5.77
10/15/2017 21:15:00,10/15/2017 21:15:59,0.3,69.4,4.2,638.8,24.9,2.4,27.9,138.9,2.52,2.17,26.49,28.66,5.97
10/15/2017 21:16:00,10/15/2017 21:16:59,0.5,70,4.1,638.8,25,2,23.1,94,2.5,2.24,26.47,28.71,5
10/15/2017 21:17:00,10/15/2017 21:17:59,0.6,70.4,4,638.8,25,2,21.6,87.8,2.5,2.29,26.53,28.81,4.13
10/15/2017 21:18:00,10/15/2017 21:18:59,0.6,70.6,4.1,638.8,25.1,2,21.1,83.2,2.49,2.14,26.43,28.57,3.93
10/15/2017 21:19:00,10/15/2017 21:19:59,0.5,70,4.1,638.9,25.2,2,23.5,96,2.5,1.93,26.19,28.12,4.48
10/15/2017 21:20:00,10/15/2017 21:20:59,0.3,69,4.2,638.9,25.2,2.7,21.2,101.8,2.5,1.61,25.75,27.36,5.48
10/15/2017 21:21:00,10/15/2017 21:21:59,0.3,69,4.1,638.9,25.3,2.2,22.2,101.6,2.5,1.49,25.55,27.05,6.65
10/15/2017 21:22:00,10/15/2017 21:22:59,0.5,69,4.1,638.9,25.4,2,22.4,97.3,2.5,1.38,25.46,26.83,7.38
10/15/2017 21:23:00,10/15/2017 21:23:59,1,69.4,4.1,638.9,25.5,1.5,21.8,87.6,2.48,1.25,25.28,26.52,8.2
10/15/2017 21:24:00,10/15/2017 21:24:59,0.9,69,4.2,638.9,25.5,1.8,21.2,84.1,2.48,1.14,24.98,26.12,9.62
10/15/2017 21:25:00,10/15/2017 21:25:59,0.6,69.7,4.1,638.9,25.6,2,20.7,82.5,2.49,1.44,24.83,26.27,8.58
10/15/2017 21:26:00,10/15/2017 21:26:59,0.6,70,4.1,638.9,25.6,2.2,21.5,98.2,2.49,1.54,24.63,26.17,6.42
10/15/2017 21:27:00,10/15/2017 21:27:59,0.4,69.1,4.2,638.8,25.7,3,22.4,89,2.5,1.53,24.49,26.02,6.03
10/15/2017 21:28:00,10/15/2017 21:28:59,0.1,69,4.2,638.8,25.7,3,20.5,76.9,2.49,1.62,24.46,26.1,4.88
10/15/2017 21:29:00,10/15/2017 21:29:59,0.1,69,4.2,638.9,25.8,2.4,23.2,100.3,2.49,1.76,24.51,26.28,4.43
10/15/2017 21:30:00,10/15/2017 21:30:59,0.1,69,4.1,638.9,25.8,2,21.5,84.5,2.49,1.9,24.62,26.51,5.33
10/15/2017 21:31:00,10/15/2017 21:31:59,0.2,70,3.9,638.9,25.9,2,22.3,125.5,2.48,1.96,24.76,26.72,6.3
10/15/2017 21:32:00,10/15/2017 21:32:59,0.3,71,3.8,638.9,25.9,2,24.6,109.2,2.48,1.89,24.83,26.72,6.95
