StartTime_[LST],EndTime_[LST],WindSpeed_[m/s],WindDirection_[degrees],RH_[percent],T(ambient)_[C],P(barometric)_[mmHG],T(shelter)_[C],SolarRadiation_[W/m2],VOC(pid)_[ppbV],PM2.5(LTP)_[ug/m3],PM10(LTP)_[ug/m3],CO2_[ppmV],CH4_[ppmV],NO_[ppbV],NO2_[ppbV],NOx_[ppbV],O3_[ppbV]
05/24/2019 14:35:00,05/24/2019 14:35:59,6.89,215.6,19.9,21.4,638.924,25.8,824.615,0.6167,0.9,1.6,422.15,1.955,-1.048,2.084,1.036,63.116
05/24/2019 14:36:00,05/24/2019 14:36:59,7.41,223.7,20.3,21.2,638.913,25.8,821.483,0.6375,0.8,1.6,422.25,1.958,-1.053,2.009,0.955,62.483
05/24/2019 14:37:00,05/24/2019 14:37:59,7.44,218.9,20,21,638.904,25.8,818.963,0.55,1,2.2,422.35,1.958,-1.062,1.966,0.903,62.9
05/24/2019 14:38:00,05/24/2019 14:38:59,7.5,198.1,20.4,21.1,638.896,25.8,816.262,0.6,1.1,2,422.15,1.956,-1.067,1.934,0.867,64
05/24/2019 14:39:00,05/24/2019 14:39:59,7.53,211.1,20.3,21.2,638.889,25.8,815.859,0.6,0.8,2,422.15,1.957,-1.071,1.933,0.862,64.516
05/24/2019 14:40:00,05/24/2019 14:40:59,7.73,217.8,19.8,20.9,638.882,25.9,814.157,0.55,0.7,1.7,422.05,1.954,-1.082,1.886,0.79,63.9
05/24/2019 14:41:00,05/24/2019 14:41:59,7.7,219.9,20.5,21.1,638.876,25.9,810.99,0.6571,0.9,1.7,422.45,1.956,-1.102,1.76,0.659,64.333
05/24/2019 14:42:00,05/24/2019 14:42:59,7.89,214,19.6,21.3,638.869,25.9,809.179,0.625,1.5,4.1,422.85,1.955,-1.068,1.796,0.727,63.933
05/24/2019 14:43:00,05/24/2019 14:43:59,7.9,227.3,19.8,21.2,638.862,25.9,806.508,0.6286,1.2,3.6,422.65,1.953,-1.055,1.834,0.779,63.6
05/24/2019 14:44:00,05/24/2019 14:44:59,7.84,209.3,20.2,21.4,638.856,25.9,803.407,0.675,1,1.8,422.55,1.954,-1.027,1.902,0.874,63.45
05/24/2019 14:45:00,05/24/2019 14:45:59,7.65,214,19.2,21.2,638.849,25.9,800.566,0.5833,1,1.9,422.05,1.952,-0.995,1.967,0.971,63.083
05/24/2019 14:46:00,05/24/2019 14:46:59,7.63,204.7,18.8,21.1,638.841,25.9,798.378,0.4833,0.7,1.2,422.25,1.952,-0.976,1.992,1.015,63.333
05/24/2019 14:47:00,05/24/2019 14:47:59,7.85,216.5,19.3,21,638.832,25.9,795.124,0.6125,0.7,1.2,422.05,1.952,-0.977,1.967,0.99,64.35
05/24/2019 14:48:00,05/24/2019 14:48:59,8,213.4,19.7,21.2,638.821,25.9,792.794,0.6286,1,1.9,424.85,1.952,-0.945,1.998,1.054,65.033
05/24/2019 14:49:00,05/24/2019 14:49:59,8.19,215.5,19.9,21.4,638.81,25.9,789.759,0.65,1,1.7,421.95,1.954,-0.941,1.996,1.054,64.316
05/24/2019 14:50:00,05/24/2019 14:50:59,8.18,209.1,18.6,21.4,638.798,25.9,787.679,0.5429,0.9,1.4,422.35,1.954,-0.96,1.925,0.966,63.566
05/24/2019 14:51:00,05/24/2019 14:51:59,8.39,207.3,19,21.5,638.786,25.9,784.767,0.6,1.1,2.3,422.25,1.953,-0.97,1.849,0.875,64.483
05/24/2019 14:52:00,05/24/2019 14:52:59,8.47,205.4,18.3,21.3,638.775,25.8,783.827,0.4857,1,2.5,422.15,1.951,-0.984,1.757,0.773,64.95
05/24/2019 14:53:00,05/24/2019 14:53:59,8.61,203.2,18.4,21.1,638.766,25.8,780.891,0.45,0.9,1.5,422.25,1.951,-0.998,1.673,0.674,65.233
05/24/2019 14:54:00,05/24/2019 14:54:59,8.59,207.3,19.7,21.3,638.759,25.8,776.736,0.5833,1.1,2.9,421.85,1.953,-1.007,1.639,0.631,65.5
05/24/2019 14:55:00,05/24/2019 14:55:59,8.78,209.1,19.5,21.5,638.754,25.8,775.677,0.6571,1.4,3.4,421.75,1.954,-0.989,1.675,0.685,64.133
05/24/2019 14:56:00,05/24/2019 14:56:59,8.82,213.6,19.1,21.4,638.752,25.8,774.289,0.5167,1.5,4.5,422.25,1.953,-1.003,1.662,0.658,63.516
05/24/2019 14:57:00,05/24/2019 14:57:59,8.75,210.7,18.7,21.3,638.752,25.9,773.488,0.4857,1.4,5.5,422.15,1.952,-0.997,1.66,0.665,64.316
05/24/2019 14:58:00,05/24/2019 14:58:59,8.37,216.2,19.4,21.6,638.755,25.9,769.035,0.55,1.7,6.5,422.25,1.953,-0.995,1.693,0.697,64.766
05/24/2019 14:59:00,05/24/2019 14:59:59,8.22,216,18.6,21.5,638.76,25.9,767.016,0.4875,1.8,8.4,422.15,1.954,-0.982,1.731,0.749,63.716
05/24/2019 15:00:00,05/24/2019 15:00:59,8.27,212.4,18.7,21.3,638.765,25.8,765.738,0.4857,1.4,5.6,422.25,1.954,-0.973,1.757,0.784,63.05
05/24/2019 15:01:00,05/24/2019 15:01:59,8.1,224.7,18.9,21.4,638.77,25.8,762.961,0.5375,1.1,2.3,422.25,1.957,-0.962,1.797,0.835,63.683
05/24/2019 15:02:00,05/24/2019 15:02:59,7.86,229,19.6,21.9,638.776,25.8,758.733,0.6333,1.2,5,421.95,1.956,-0.939,1.845,0.905,63.7
05/24/2019 15:03:00,05/24/2019 15:03:59,7.52,225.3,19,21.8,638.78,25.9,756.822,0.55,1.9,10,421.95,1.954,-0.934,1.859,0.925,62.983
05/24/2019 15:04:00,05/24/2019 15:04:59,7.7,221.7,19.5,21.7,638.782,25.9,753.918,0.5857,1.5,6.6,422.15,1.954,-0.905,1.884,0.979,63.233
05/24/2019 15:05:00,05/24/2019 15:05:59,7.61,224.9,18.9,21.3,638.782,25.9,750.824,0.5143,1,1.7,422.15,1.953,-0.894,1.886,0.992,63.516
05/24/2019 15:06:00,05/24/2019 15:06:59,7.31,220.2,19.5,21.4,638.782,25.9,746.046,0.5571,1.3,3.7,422.15,1.954,-0.886,1.872,0.985,63.766
05/24/2019 15:07:00,05/24/2019 15:07:59,7.29,222.4,19.2,21.5,638.78,25.9,744.526,0.55,1.1,3.9,421.95,1.955,-0.878,1.867,0.989,62.916
05/24/2019 15:08:00,05/24/2019 15:08:59,7.54,211.9,19.4,21.6,638.776,25.8,742.989,0.5833,1.1,3.3,422.05,1.956,-0.86,1.915,1.059,62.3
05/24/2019 15:09:00,05/24/2019 15:09:59,7.47,229.3,19,21.6,638.773,25.8,740.906,0.525,1.2,4.6,422.35,1.956,-0.83,2.006,1.175,62.133
05/24/2019 15:10:00,05/24/2019 15:10:59,7.48,234.8,18.9,21.5,638.77,25.8,737.329,0.5,1.1,3.4,422.25,1.954,-0.825,1.987,1.161,62.166
05/24/2019 15:11:00,05/24/2019 15:11:59,7.33,228.7,18.1,21.4,638.768,25.9,733.913,0.4375,1.6,6,422.15,1.954,-0.829,1.96,1.131,62.583
05/24/2019 15:12:00,05/24/2019 15:12:59,7.34,215.7,18.7,21.5,638.767,25.9,730.536,0.5125,2.1,6.5,422.35,1.955,-0.822,1.938,1.115,63.133
05/24/2019 15:13:00,05/24/2019 15:13:59,7.34,229.2,18.3,21.6,638.767,25.9,727.919,0.4875,1.4,2.9,422.45,1.955,-0.806,1.968,1.163,62.966
05/24/2019 15:14:00,05/24/2019 15:14:59,6.94,222.8,18.4,21.6,638.768,25.9,725.766,0.5125,1.2,3.4,422.75,1.956,-0.789,2.028,1.239,62.583
05/24/2019 15:15:00,05/24/2019 15:15:59,6.9,232.3,19.1,21.7,638.768,25.9,722.943,0.6286,1.2,5.2,422.35,1.957,-0.774,2.047,1.272,62.433
05/24/2019 15:16:00,05/24/2019 15:16:59,7.16,227.4,18.5,21.4,638.767,25.9,718.488,0.5,1.6,6,422.35,1.96,-0.786,1.986,1.2,62.4
05/24/2019 15:17:00,05/24/2019 15:17:59,7.23,238,18.7,21.6,638.764,25.9,714.842,0.5429,1.1,3,422.25,1.962,-0.788,1.9,1.111,63.033
05/24/2019 15:18:00,05/24/2019 15:18:59,7.02,231.6,19.3,21.8,638.759,25.9,712.191,0.6333,1.3,4.4,422.55,1.963,-0.748,1.925,1.176,63.166
05/24/2019 15:19:00,05/24/2019 15:19:59,7.21,220.9,19.6,21.8,638.751,25.9,708.308,0.6571,1.7,5.4,422.05,1.963,-0.687,2.04,1.36,61.9
05/24/2019 15:20:00,05/24/2019 15:20:59,7.4,214.6,18.5,21.3,638.742,25.9,706.746,0.4333,2.1,6.3,421.95,1.959,-0.684,2.076,1.389,61.783
05/24/2019 15:21:00,05/24/2019 15:21:59,7.57,212.6,18.6,21.4,638.732,25.9,704.882,0.425,0.9,1.6,421.95,1.957,-0.682,2.071,1.389,63.316
05/24/2019 15:22:00,05/24/2019 15:22:59,7.8,221.5,18.7,21.4,638.722,25.9,702.604,0.475,0.8,1.6,422.25,1.958,-0.676,2.051,1.374,63.066
05/24/2019 15:23:00,05/24/2019 15:23:59,8.01,221.4,18.4,21.4,638.712,25.8,700.335,0.425,0.7,0.9,422.15,1.958,-0.674,2.073,1.398,62.383
05/24/2019 15:24:00,05/24/2019 15:24:59,8.16,211.5,18,21.4,638.704,25.8,697.98,0.375,0.8,1.1,422.25,1.955,-0.646,2.082,1.435,62.15
05/24/2019 15:25:00,05/24/2019 15:25:59,8.05,221.1,18.1,21.6,638.697,25.8,695.132,0.425,0.9,1.8,422.25,1.955,-0.639,2.111,1.472,62.216
05/24/2019 15:26:00,05/24/2019 15:26:59,7.83,218.3,17.8,21.5,638.692,25.8,692.38,0.425,0.9,2.1,422.15,1.953,-0.682,2.033,1.35,61.7
05/24/2019 15:27:00,05/24/2019 15:27:59,7.57,223.6,17.6,21.3,638.689,25.8,688.594,0.3571,1,1.6,422.25,1.953,-0.713,1.907,1.194,61.783
05/24/2019 15:28:00,05/24/2019 15:28:59,7.52,222.7,18.7,21.5,638.687,25.8,684.486,0.4143,0.9,1.2,422.15,1.954,-0.704,1.843,1.139,62.483
05/24/2019 15:29:00,05/24/2019 15:29:59,7.16,226.3,18.3,21.6,638.688,25.7,681.734,0.4,0.6,0.8,422.05,1.954,-0.702,1.772,1.07,62.733
05/24/2019 15:30:00,05/24/2019 15:30:59,6.95,229.3,17.5,21.4,638.69,25.7,679.097,0.3,0.7,1,422.25,1.952,-0.714,1.689,0.973,63.166
05/24/2019 15:31:00,05/24/2019 15:31:59,6.87,226.5,18,21.4,638.692,25.7,675.384,0.2857,0.8,1.4,421.95,1.952,-0.727,1.544,0.815,63.3
05/24/2019 15:32:00,05/24/2019 15:32:59,6.58,219.4,18.4,21.4,638.696,25.7,671.361,0.3667,0.9,1.7,421.85,1.952,-0.756,1.492,0.736,62.783
05/24/2019 15:33:00,05/24/2019 15:33:59,6.46,225.7,19.4,21.7,638.7,25.7,667.626,0.4571,0.8,2.4,421.85,1.954,-0.764,1.409,0.645,62.2
05/24/2019 15:34:00,05/24/2019 15:34:59,6.42,233.4,17.7,21.7,638.703,25.7,665.722,0.3333,0.7,2,422.25,1.953,-0.758,1.415,0.657,61.083
05/24/2019 15:35:00,05/24/2019 15:35:59,6.28,239.3,17.4,21.6,638.706,25.7,662.066,0.3714,0.7,1.3,422.55,1.953,-0.745,1.473,0.728,60.716
05/24/2019 15:36:00,05/24/2019 15:36:59,6.4,232.3,18.6,21.7,638.708,25.7,658.82,0.3857,1.2,3.5,422.35,1.952,-0.747,1.549,0.805,61.633
05/24/2019 15:37:00,05/24/2019 15:37:59,6.75,235.9,17.4,21.6,638.709,25.7,654.676,0.2429,1.4,4.3,422.15,1.953,-0.738,1.602,0.864,61.45
05/24/2019 15:38:00,05/24/2019 15:38:59,6.94,233.3,18,21.6,638.711,25.7,650.454,0.3429,1.2,3.7,422.25,1.953,-0.721,1.642,0.921,61.1
05/24/2019 15:39:00,05/24/2019 15:39:59,7.15,230.6,19.1,21.7,638.714,25.8,647.778,0.4,1.7,6.9,422.25,1.954,-0.712,1.721,1.008,60.35
05/24/2019 15:40:00,05/24/2019 15:40:59,6.96,230.3,18.5,21.7,638.718,25.8,646.684,0.3857,1.7,5.8,421.95,1.954,-0.699,1.799,1.099,59.433
05/24/2019 15:41:00,05/24/2019 15:41:59,6.83,228.1,18.3,21.5,638.724,25.8,644.238,0.3571,1.2,2.6,422.15,1.955,-0.691,1.851,1.159,59.783
05/24/2019 15:42:00,05/24/2019 15:42:59,6.99,237.9,18.4,21.5,638.73,25.8,639.785,0.3429,1.1,2.2,422.05,1.955,-0.696,1.812,1.112,60.683
05/24/2019 15:43:00,05/24/2019 15:43:59,6.99,228.1,18.1,21.6,638.738,25.8,636.147,0.3429,0.8,2,422.05,1.955,-0.69,1.768,1.077,60.783
05/24/2019 15:44:00,05/24/2019 15:44:59,6.96,228,18.9,21.8,638.746,25.8,631.977,0.3667,0.9,1.7,422.05,1.954,-0.685,1.738,1.053,60.166
05/24/2019 15:45:00,05/24/2019 15:45:59,7.1,238.4,19,22,638.754,25.8,628.884,0.4429,1.1,2.8,421.75,1.955,-0.682,1.749,1.066,59.083
05/24/2019 15:46:00,05/24/2019 15:46:59,6.97,233.8,17.3,21.7,638.757,25.8,627.16,0.2667,0.7,2.5,422.05,1.953,-0.667,1.789,1.121,58.516
05/24/2019 15:47:00,05/24/2019 15:47:59,6.59,233.2,17.2,21.5,638.755,25.8,623.355,0.2286,0.7,1.6,422.15,1.952,-0.672,1.746,1.072,59.283
05/24/2019 15:48:00,05/24/2019 15:48:59,6.3,238.5,17.9,21.6,638.748,25.9,618.814,0.3,1,3,422.25,1.952,-0.688,1.688,1,60.05
05/24/2019 15:49:00,05/24/2019 15:49:59,6.05,238,17.6,21.6,638.734,25.9,615.855,0.2833,1.1,5.4,421.85,1.953,-0.692,1.69,0.997,59.95
05/24/2019 15:50:00,05/24/2019 15:50:59,6.04,233.3,17.9,21.6,638.716,25.9,612.82,0.3,1.4,6.2,421.95,1.953,-0.698,1.712,1.013,59.3
05/24/2019 15:51:00,05/24/2019 15:51:59,6.03,239.1,18,21.7,638.701,25.9,609.509,0.3143,1.4,4.8,422.25,1.953,-0.718,1.724,1.006,59.45
05/24/2019 15:52:00,05/24/2019 15:52:59,5.82,254,18.6,21.9,638.692,25.9,606.592,0.4429,1.3,2.9,422.25,1.953,-0.703,1.774,1.072,59.533
05/24/2019 15:53:00,05/24/2019 15:53:59,5.74,241.9,18.7,22,638.689,25.9,604.116,0.4,1.1,2.5,421.85,1.954,-0.692,1.835,1.141,58.75
05/24/2019 15:54:00,05/24/2019 15:54:59,5.58,239.4,,,638.692,25.9,600.374,0.3571,0.7,2.1,422.25,1.955,-0.682,1.902,1.222,58.366
05/24/2019 15:55:00,05/24/2019 15:55:59,5.35,231.3,18,22,638.7,25.9,599,0.3286,0.9,3.2,422.05,1.954,-0.663,1.964,1.301,58.666
05/24/2019 15:56:00,05/24/2019 15:56:59,5.36,242.2,18.4,21.9,638.714,25.9,595.552,0.3833,1.1,1.7,422.35,1.954,-0.652,1.999,1.347,59.333
05/24/2019 15:57:00,05/24/2019 15:57:59,5.35,240.9,17.3,21.6,638.732,26,590.949,0.2333,1.4,2.4,422.25,1.954,-0.642,1.998,1.356,59.616
05/24/2019 15:58:00,05/24/2019 15:58:59,5.44,240.4,17.9,21.6,638.753,25.9,588.726,0.3143,1,1.5,421.95,1.954,-0.639,1.975,1.335,59.266
05/24/2019 15:59:00,05/24/2019 15:59:59,5.6,243.6,18.1,21.9,638.778,25.9,584.697,0.3125,1,1.8,421.75,1.954,-0.635,1.967,1.331,59.116
05/24/2019 16:00:00,05/24/2019 16:00:59,5.68,238.4,18.5,21.9,638.804,25.9,582.155,0.3714,1.1,2.6,421.85,1.954,-0.64,1.944,1.305,58.966
05/24/2019 16:01:00,05/24/2019 16:01:59,5.55,241,18.1,21.7,638.823,26,579.027,0.3167,1.1,3.3,421.85,1.952,-0.649,1.859,1.21,58.8
05/24/2019 16:02:00,05/24/2019 16:02:59,5.51,234.2,18.2,21.6,638.834,26,574.185,0.3286,1.1,2.1,421.75,1.952,-0.673,1.749,1.076,59.166
05/24/2019 16:03:00,05/24/2019 16:03:59,5.43,229.2,18.2,21.5,638.836,26,571.665,0.25,0.9,1.6,421.85,1.953,-0.679,1.689,1.009,59.25
05/24/2019 16:04:00,05/24/2019 16:04:59,5.54,227.3,18.9,21.4,638.831,26,568.428,0.2571,0.6,1.1,421.55,1.952,-0.684,1.616,0.927,59.266
05/24/2019 16:05:00,05/24/2019 16:05:59,5.58,222,18.7,21.4,638.82,25.9,564.706,0.3286,0.9,1.7,421.85,1.953,-0.689,1.589,0.902,59.75
05/24/2019 16:06:00,05/24/2019 16:06:59,5.54,231.3,19.1,21.6,638.808,25.9,561.241,0.3625,1.1,2.1,421.75,1.954,-0.677,1.569,0.891,59.816
05/24/2019 16:07:00,05/24/2019 16:07:59,5.71,229.8,18.5,21.6,638.797,25.9,558.224,0.3833,1.2,2.6,422.05,1.954,-0.67,1.564,0.894,59.383
05/24/2019 16:08:00,05/24/2019 16:08:59,5.6,242.6,19,21.8,638.787,25.9,554.83,0.4429,1,2.4,422.15,1.954,-0.668,1.544,0.876,58.55
05/24/2019 16:09:00,05/24/2019 16:09:59,5.71,242.2,19.3,22,638.779,26,551.537,0.5,1.2,4.4,421.95,1.956,-0.634,1.646,1.011,57.9
05/24/2019 16:10:00,05/24/2019 16:10:59,5.85,220.3,19.3,21.9,638.772,26,548.935,0.45,1.4,5.6,422.15,1.955,-0.598,1.734,1.136,58.05
05/24/2019 16:11:00,05/24/2019 16:11:59,6.14,217.4,19.4,21.7,638.767,26,546.297,0.375,1.1,2.7,421.65,1.954,-0.575,1.763,1.188,58.866
05/24/2019 16:12:00,05/24/2019 16:12:59,6.19,234,18.9,21.7,638.763,26,543.887,0.3143,1.1,2.1,421.85,1.954,-0.561,1.798,1.237,58.95
05/24/2019 16:13:00,05/24/2019 16:13:59,6.2,242.5,18.1,21.7,638.761,25.9,541.476,0.3,0.9,1.5,421.95,1.954,-0.553,1.835,1.282,58.416
05/24/2019 16:14:00,05/24/2019 16:14:59,6.21,227.5,18.4,21.7,638.759,25.9,538.37,0.3375,0.9,1.6,422.15,1.953,-0.551,1.86,1.309,58.633
05/24/2019 16:15:00,05/24/2019 16:15:59,6.28,222.1,18.9,21.7,638.758,25.9,535.983,0.4,1,1.5,422.25,1.955,-0.539,1.877,1.337,58.35
05/24/2019 16:16:00,05/24/2019 16:16:59,6.38,219.1,19.2,21.7,638.758,25.9,532.941,0.425,1.2,2.3,421.85,1.954,-0.554,1.826,1.27,58.433
05/24/2019 16:17:00,05/24/2019 16:17:59,6.26,213,19.4,21.6,638.76,25.9,529.317,0.3625,1.1,2.6,421.75,1.952,-0.578,1.71,1.132,58.566
05/24/2019 16:18:00,05/24/2019 16:18:59,6.35,216,19.4,21.7,638.762,26,526.215,0.3429,0.7,0.8,421.65,1.952,-0.586,1.683,1.096,57.966
05/24/2019 16:19:00,05/24/2019 16:19:59,6.3,217.5,19.7,21.9,638.766,25.9,523.003,0.45,0.8,1.1,421.45,1.953,-0.588,1.684,1.095,57.55
05/24/2019 16:20:00,05/24/2019 16:20:59,6.19,221.2,19.1,21.7,638.77,25.9,519.877,0.45,1,1.5,421.85,1.954,-0.39,1.508,1.118,57.9
05/24/2019 16:21:00,05/24/2019 16:21:59,5.99,232.3,19,21.8,638.775,25.9,515.388,0.3667,0.9,1.5,421.85,1.953,-0.344,1.486,1.145,58.616
05/24/2019 16:22:00,05/24/2019 16:22:59,5.97,226.6,19.3,21.9,638.779,25.9,511.616,0.4143,0.9,1.2,422.25,1.954,-0.327,1.503,1.178,58.916
05/24/2019 16:23:00,05/24/2019 16:23:59,6.13,233.5,18.8,21.8,638.784,25.8,507.793,0.3857,1,2.6,422.45,1.954,-0.325,1.501,1.175,58.5
05/24/2019 16:24:00,05/24/2019 16:24:59,6.13,242.5,18.4,21.8,638.788,25.8,503.586,0.3833,0.9,3.4,422.35,1.954,-0.312,1.51,1.197,58.466
05/24/2019 16:25:00,05/24/2019 16:25:59,6.06,238.8,18.8,21.9,638.79,25.8,500.292,0.4,0.9,2.1,422.25,1.954,-0.297,1.562,1.265,58.283
05/24/2019 16:26:00,05/24/2019 16:26:59,5.92,228.1,18.6,21.7,638.789,25.8,496.598,0.35,1,3.6,421.95,1.952,-0.295,1.597,1.301,58.066
05/24/2019 16:27:00,05/24/2019 16:27:59,5.91,229.4,18.2,21.5,638.786,25.8,492.938,0.2571,0.8,2.2,421.65,1.953,-0.303,1.545,1.24,58.55
05/24/2019 16:28:00,05/24/2019 16:28:59,5.91,226.2,18.9,21.4,638.778,25.7,488.802,0.3333,0.9,1.4,421.65,1.952,-0.554,1.697,1.143,59.233
05/24/2019 16:29:00,05/24/2019 16:29:59,5.99,236.7,18.7,21.5,638.768,25.7,484.633,0.3,1.2,1.9,421.55,1.953,-0.563,1.626,1.062,59.433
05/24/2019 16:30:00,05/24/2019 16:30:59,6.21,224.2,19,21.6,638.756,25.7,481.199,0.3571,1,1.5,421.75,1.954,-0.582,1.556,0.974,59.033
05/24/2019 16:31:00,05/24/2019 16:31:59,6.39,243.8,18.8,21.7,638.744,25.6,477.762,0.3375,1,1.3,422.15,1.955,-0.576,1.557,0.981,59.316
05/24/2019 16:32:00,05/24/2019 16:32:59,6.54,229.5,18.8,21.6,638.733,25.6,474.025,0.3,0.8,1,421.95,1.953,-0.585,1.545,0.959,59.533
05/24/2019 16:33:00,05/24/2019 16:33:59,6.58,218.9,19.2,21.7,638.724,25.6,470.591,0.4,0.9,1.2,422.05,1.954,-0.589,1.532,0.943,59.2
05/24/2019 16:34:00,05/24/2019 16:34:59,6.71,222.6,18.8,21.6,638.717,25.5,467.971,0.35,0.9,1.6,422.35,1.954,-0.572,1.564,0.992,58.533
05/24/2019 16:35:00,05/24/2019 16:35:59,6.63,250.8,18.2,21.6,638.712,25.6,464.309,0.2714,1,2.5,422.35,1.954,-0.546,1.628,1.081,58.383
05/24/2019 16:36:00,05/24/2019 16:36:59,6.58,241.5,18.2,21.6,638.709,25.6,460.531,0.2667,1.1,2.5,422.15,1.953,-0.522,1.696,1.173,58.65
05/24/2019 16:37:00,05/24/2019 16:37:59,6.74,239,18.1,21.5,638.708,25.6,457.624,0.2875,0.9,1.5,422.15,1.952,-0.505,1.734,1.229,58.866
05/24/2019 16:38:00,05/24/2019 16:38:59,6.71,246.1,18.4,21.6,638.709,25.7,456.315,0.3,0.7,1.1,421.95,1.953,-0.503,1.743,1.239,57.916
05/24/2019 16:39:00,05/24/2019 16:39:59,6.45,250.2,18.9,21.7,638.711,25.7,450.491,0.2857,0.5,0.6,422.05,1.954,-0.508,1.722,1.212,58.066
05/24/2019 16:40:00,05/24/2019 16:40:59,6.21,238.9,19.4,21.8,638.714,25.7,448.937,0.3,0.8,1.3,421.65,1.954,-0.493,1.734,1.24,58.4
05/24/2019 16:41:00,05/24/2019 16:41:59,5.92,239.1,19,21.6,638.714,25.7,446.745,0.25,0.9,1.6,421.75,1.954,-0.499,1.691,1.191,58.766
05/24/2019 16:42:00,05/24/2019 16:42:59,5.69,241,18.6,21.6,638.713,25.7,440.766,0.22,0.9,1.3,421.55,1.953,-0.515,1.651,1.135,58.783
05/24/2019 16:43:00,05/24/2019 16:43:59,5.28,240.6,18.8,21.6,638.71,25.7,437.996,0.2286,0.8,1.1,421.75,1.954,-0.524,1.627,1.103,59.116
05/24/2019 16:44:00,05/24/2019 16:44:59,5.41,233.2,18.8,21.6,638.704,25.8,434.846,0.2625,0.8,1.2,422.05,1.955,-0.537,1.622,1.085,59.116
05/24/2019 16:45:00,05/24/2019 16:45:59,5.48,222.8,18.9,21.6,638.696,25.8,431.524,0.35,0.8,1.6,421.85,1.956,-0.527,1.677,1.15,58.616
05/24/2019 16:46:00,05/24/2019 16:46:59,5.37,229.4,18.9,21.7,638.69,25.9,428.086,0.4143,1.2,5.1,422.05,1.956,-0.504,1.789,1.285,57.966
05/24/2019 16:47:00,05/24/2019 16:47:59,5.08,249.6,19.7,21.9,638.685,25.9,424.377,0.3333,1.3,7.2,421.95,1.955,-0.491,1.876,1.386,56.966
05/24/2019 16:48:00,05/24/2019 16:48:59,5.06,234.4,18,21.9,638.682,25.9,420.884,0.25,0.8,1.8,422.15,1.954,-0.497,1.911,1.413,56.816
05/24/2019 16:49:00,05/24/2019 16:49:59,5.02,247.1,18,21.8,638.68,25.9,416.227,0.3571,0.7,1,422.25,1.955,-0.49,1.95,1.461,57.1
05/24/2019 16:50:00,05/24/2019 16:50:59,4.98,238,19,22,638.68,25.8,412.736,0.3833,0.7,1.6,421.95,1.956,-0.474,2.027,1.556,56.5
05/24/2019 16:51:00,05/24/2019 16:51:59,5.04,230.9,19.1,22,638.682,25.8,408.877,0.4375,1,3.4,422.15,1.956,-0.446,2.111,1.664,56.216
05/24/2019 16:52:00,05/24/2019 16:52:59,5.19,247.6,19,22.2,638.684,25.8,403.614,0.5,1.1,5.5,422.45,1.956,-0.413,2.219,1.806,56.45
05/24/2019 16:53:00,05/24/2019 16:53:59,5.4,250.6,19.3,22.2,638.686,25.8,399.859,0.5125,1.3,6.4,422.25,1.956,-0.393,2.277,1.884,56.55
05/24/2019 16:54:00,05/24/2019 16:54:59,5.11,253.9,17.7,21.9,638.69,25.8,396.125,0.2429,0.9,3.2,422.25,1.955,-0.403,2.232,1.829,56.45
05/24/2019 16:55:00,05/24/2019 16:55:59,5.18,254.4,18,21.8,638.694,25.9,392.217,0.3333,0.8,1.4,422.05,1.955,-0.415,2.169,1.749,57.4
05/24/2019 16:56:00,05/24/2019 16:56:59,5.3,249.3,17.7,21.7,638.696,25.9,388.464,0.2571,0.7,1.6,421.85,1.954,-0.423,2.147,1.725,58.083
05/24/2019 16:57:00,05/24/2019 16:57:59,5.35,251.3,18,21.6,638.698,25.9,384.782,0.2875,0.8,1,422.05,1.954,-0.442,2.064,1.622,58.666
05/24/2019 16:58:00,05/24/2019 16:58:59,5.28,252.7,18.2,21.7,638.7,25.9,381.45,0.25,0.8,1.4,421.85,1.954,-0.458,1.992,1.533,58.983
05/24/2019 16:59:00,05/24/2019 16:59:59,5.34,252.8,18.2,21.7,638.7,25.9,378.447,0.2,0.8,1.6,421.95,1.954,-0.473,1.935,1.461,58.316
05/24/2019 17:00:00,05/24/2019 17:00:59,5.14,251.5,18.4,21.7,638.7,25.9,376.055,0.35,0.9,1.3,421.95,1.954,-0.49,1.874,1.382,57.35
05/24/2019 17:01:00,05/24/2019 17:01:59,4.95,240.4,19,21.8,638.7,25.9,370.428,0.3143,1.2,2.2,422.05,1.955,-0.501,1.841,1.339,56.5
05/24/2019 17:02:00,05/24/2019 17:02:59,4.73,234.8,19,21.8,638.7,25.9,366.765,0.3286,1.1,1.9,422.05,1.955,-0.478,1.911,1.432,56.116
05/24/2019 17:03:00,05/24/2019 17:03:59,4.62,236.9,18.8,21.7,638.7,25.9,363.306,0.3333,1.3,3.5,422.05,1.955,-0.457,1.973,1.516,56.266
05/24/2019 17:04:00,05/24/2019 17:04:59,4.54,245.8,19.4,21.8,638.7,25.9,359.618,0.4333,1.7,6.6,422.15,1.955,-0.43,2.027,1.596,56.916
05/24/2019 17:05:00,05/24/2019 17:05:59,4.31,258.4,19.7,21.9,638.7,25.9,355.76,0.45,1.8,7.2,421.95,1.957,-0.397,2.152,1.754,56.7
05/24/2019 17:06:00,05/24/2019 17:06:59,4.16,259.7,18.6,22,638.7,25.9,352.496,0.3333,1.3,4.9,422.35,1.958,-0.367,2.279,1.916,56.4
