StartTime_[LST],EndTime_[LST],ethane_[ppbV],ethane_Flags,propane_[ppbV],propane_Flags,isobutane_[ppbV],isobutane_Flags,n-butane_[ppbV],n-butane_Flags,cyclopentane_[ppbV],cyclopentane_Flags,isopentane_[ppbV],isopentane_Flags,n-pentane_[ppbV],n-pentane_Flags,2-methyl-pentane_[ppbV],2-methyl-pentane_Flags,3-methyl-pentane_[ppbV],3-methyl-pentane_Flags,isoprene_[ppbV],isoprene_Flags,n-hexane_[ppbV],n-hexane_Flags,methyl-cyclopentane_[ppbV],methyl-cyclopentane_Flags,benzene_[ppbV],benzene_Flags,toluene_[ppbV],toluene_Flags,n-octane_[ppbV],n-octane_Flags,ethyl-benzene_[ppbV],ethyl-benzene_Flags,"m,p-xylene_[ppbV]","m,p-xylene_Flags",o-xylene_[ppbV],o-xylene_Flags,n-nonane_[ppbV],n-nonane_Flags,p-ethyl-toluene_[ppbV],p-ethyl-toluene_Flags,"1,2,4-trimethyl-benzene_[ppbV]","1,2,4-trimethyl-benzene_Flags",n-decane_[ppbV],n-decane_Flags,p-diethyl-benzene_[ppbV],p-diethyl-benzene_Flags,n-undecane_[ppbV],n-undecane_Flags,n-dodecane_[ppbV],n-dodecane_Flags
02/28/2021 7:58,02/28/2021 8:43,11.2625,,4.18918,,0.565323,,0.983026,,0.0183867,4,0.573984,,0.433897,,0.0800397,,0.180578,,,1,0.162307,,0.0795535,,0.144569,,0.150917,,0.00898607,4,-0.00506584,4,0.0199957,,-0.000812563,4,-0.00258152,4,-0.03686,4,-0.0284817,4,-0.035523,4,-0.0502694,4,-0.10367,4,-0.223797,4
02/28/2021 8:56,02/28/2021 9:41,8.55498,,2.81281,,0.36808,,0.597718,,0.00442242,4,0.351744,,0.301274,,0.0452743,,0.119487,,,1,0.0946711,,0.0379841,,0.102958,,0.0661021,,-0.0110926,4,-0.0185328,4,-0.0138096,4,-0.0199725,4,-0.0225943,4,-0.0511078,4,-0.0561752,4,-0.0607195,4,,1,-0.12116,4,-0.235379,4
02/28/2021 9:55,02/28/2021 10:40,11.083,,6.24338,,1.03288,,2.00306,,0.0473954,,0.822984,,0.89307,,0.117956,,0.390196,,,1,0.31807,,0.1342,,0.128329,,0.0834095,,0.0134872,4,-0.0197886,4,-0.014692,4,-0.0210852,4,-0.0155317,4,-0.0524717,4,-0.0521577,4,-0.0511512,4,,1,-0.114044,4,-0.23454,4
02/28/2021 10:54,02/28/2021 11:39,6.86217,,2.74024,,0.415151,,0.66687,,0.00732145,4,0.388355,,0.259383,,0.0500319,,0.115914,,,1,0.127653,,0.0496098,,0.0936003,,0.0342286,,-0.0115101,4,-0.0233832,4,-0.0283857,4,-0.0264653,4,-0.0266221,4,-0.0553779,4,-0.0598235,4,-0.0613124,4,,1,-0.120391,4,-0.237389,4
02/28/2021 11:53,02/28/2021 12:38,5.15157,,1.75868,,0.27431,,0.377375,,-0.00363177,4,0.244746,,0.199074,,0.0292516,,0.0592544,,,1,0.0696929,,0.0198969,4,0.0840612,,0.0249375,4,-0.0119439,4,-0.0219406,4,-0.0252907,4,-0.0240236,4,-0.020107,4,-0.0518502,4,-0.0520269,4,-0.0497267,4,,1,-0.115027,4,-0.234308,4
02/28/2021 12:52,02/28/2021 13:37,8.04923,,4.07392,,0.570423,,1.31728,,0.0268574,,0.420903,,0.440907,,0.058974,,0.234316,,,1,0.171979,,0.110136,,0.0973442,,0.0924299,,0.102464,,0.0105482,4,0.1146,,0.034989,,0.16066,,0.0363419,,0.12964,,0.185058,,0.00893303,4,0.0167947,4,-0.195014,4
02/28/2021 13:51,02/28/2021 14:36,3.41136,,1.48143,,0.21016,,0.336393,,-0.00860391,4,0.156617,,0.124654,,0.0207801,,0.0908914,,,1,0.0430512,,0.0134173,4,0.072021,,-0.00838869,4,-0.0122947,4,-0.027887,4,-0.0349073,4,-0.0286084,4,-0.019257,4,-0.0543087,4,-0.0506046,4,-0.0470583,4,,1,-0.103711,4,-0.21289,4
02/28/2021 14:50,02/28/2021 15:35,3.02985,,1.37034,,0.181037,,0.306985,,-0.00181394,4,0.127953,,0.111777,,0.0151607,,0.0362548,,,1,0.0380475,,0.00387824,4,0.0696427,,-0.0153839,4,-0.0216688,4,-0.0296463,4,-0.0426348,4,-0.0334109,4,-0.0253991,4,-0.0589022,4,-0.0646581,4,-0.0676415,4,,1,-0.128169,4,-0.239073,4
02/28/2021 15:49,02/28/2021 16:34,2.8564,,1.13557,,0.166813,,0.244874,,-0.0123873,4,0.12027,,0.102164,,0.0123055,,0.00934213,4,,1,0.0310364,,0.00561223,4,0.0693759,,-0.0109963,4,-0.0209522,4,-0.0288364,4,-0.0451332,4,-0.0326559,4,-0.0320079,4,-0.0592501,4,-0.0646593,4,-0.0709253,4,,1,-0.131786,4,-0.244425,4
02/28/2021 16:48,02/28/2021 17:33,2.69472,,0.619171,,0.143547,,0.430493,,-0.012144,4,0.106953,,0.0943262,,0.0144458,,-0.00251868,4,,1,0.0312846,,0.007959,4,0.0711102,,-0.00434946,4,-0.0216103,4,-0.027976,4,-0.0569713,4,-0.0315462,4,-0.0315156,4,-0.0552499,4,-0.0661079,4,-0.0700144,4,,1,-0.131734,4,-0.242089,4
