start,TVOCs,PIDtype
2021-03-03 19:48:39,177.16,SPOD
2021-03-03 19:49:09,177.26,SPOD
2021-03-03 19:49:40,176.78,SPOD
2021-03-03 19:50:11,177.01,SPOD
2021-03-03 19:51:15,177.36,SPOD
2021-03-03 19:51:46,177.41,SPOD
2021-03-03 19:52:16,177.44,SPOD
2021-03-03 19:52:46,177.53,SPOD
2021-03-03 19:53:16,178.15,SPOD
2021-03-03 19:53:46,177.2,SPOD
2021-03-03 19:54:17,176.89,SPOD
2021-03-03 19:54:47,177.25,SPOD
2021-03-03 19:55:18,178.01,SPOD
2021-03-03 19:55:48,178.02,SPOD
2021-03-03 19:56:18,177.49,SPOD
2021-03-03 19:56:49,177.85,SPOD
2021-03-03 19:57:19,178.07,SPOD
2021-03-03 19:57:50,177.93,SPOD
2021-03-03 19:58:20,178.06,SPOD
2021-03-03 19:58:50,177.83,SPOD
2021-03-03 19:59:20,177.7,SPOD
2021-03-03 19:59:50,177.19,SPOD
2021-03-03 20:00:21,177.12,SPOD
2021-03-03 20:00:51,177.72,SPOD
2021-03-03 20:01:21,178.22,SPOD
2021-03-03 20:01:51,177.47,SPOD
2021-03-03 20:02:22,177.4,SPOD
2021-03-03 20:02:52,177.99,SPOD
2021-03-03 20:03:23,178.19,SPOD
2021-03-03 20:03:53,177.86,SPOD
2021-03-03 20:04:23,178.14,SPOD
2021-03-03 20:04:54,178.36,SPOD
2021-03-03 20:05:24,177.72,SPOD
2021-03-03 20:05:54,178.26,SPOD
2021-03-03 20:06:28,177.14,SPOD
2021-03-03 20:06:59,177.19,SPOD
2021-03-03 20:07:30,177.79,SPOD
2021-03-03 20:08:00,176.95,SPOD
2021-03-03 20:08:30,177.11,SPOD
2021-03-03 20:09:01,177.13,SPOD
2021-03-03 20:09:32,176.86,SPOD
2021-03-03 20:10:02,177.04,SPOD
2021-03-03 20:10:32,176.64,SPOD
2021-03-03 20:11:02,176.53,SPOD
2021-03-03 20:11:32,176.99,SPOD
2021-03-03 20:12:03,177.32,SPOD
2021-03-03 20:12:33,177.22,SPOD
2021-03-03 20:13:03,177.11,SPOD
2021-03-03 20:13:34,177.61,SPOD
2021-03-03 20:14:04,177.21,SPOD
2021-03-03 20:14:34,176.28,SPOD
2021-03-03 20:15:05,176.34,SPOD
2021-03-03 20:15:35,177.04,SPOD
2021-03-03 20:16:05,176.64,SPOD
2021-03-03 20:16:36,176.18,SPOD
2021-03-03 20:17:06,176.52,SPOD
2021-03-03 20:17:36,177.39,SPOD
2021-03-03 20:18:06,177.75,SPOD
2021-03-03 20:18:37,177.63,SPOD
2021-03-03 20:19:07,176.57,SPOD
2021-03-03 20:19:37,177.2,SPOD
2021-03-03 20:20:08,177.65,SPOD
2021-03-03 20:20:38,177.37,SPOD
2021-03-03 20:21:09,176.8,SPOD
2021-03-03 20:21:39,176.8,SPOD
2021-03-03 20:22:09,176.98,SPOD
2021-03-03 20:23:12,176.95,SPOD
2021-03-03 20:23:42,177.13,SPOD
2021-03-03 20:24:13,177.17,SPOD
2021-03-03 20:24:43,177.62,SPOD
2021-03-03 20:25:13,178.05,SPOD
2021-03-03 20:25:44,178.03,SPOD
2021-03-03 20:26:14,177.5,SPOD
2021-03-03 20:26:44,177.82,SPOD
2021-03-03 20:27:15,177.67,SPOD
2021-03-03 20:27:46,177.85,SPOD
2021-03-03 20:28:16,177.5,SPOD
2021-03-03 20:28:46,178.28,SPOD
2021-03-03 20:29:16,178.54,SPOD
2021-03-03 20:29:47,178.24,SPOD
2021-03-03 20:30:17,177.82,SPOD
2021-03-03 20:30:47,177.9,SPOD
2021-03-03 20:31:17,178.02,SPOD
2021-03-03 20:31:48,178.78,SPOD
2021-03-03 20:32:18,179.15,SPOD
2021-03-03 20:32:48,179.09,SPOD
2021-03-03 20:33:19,178.91,SPOD
2021-03-03 20:33:49,178.77,SPOD
2021-03-03 20:34:19,178.12,SPOD
2021-03-03 20:34:50,177.97,SPOD
2021-03-03 20:35:20,177.32,SPOD
2021-03-03 20:35:50,176.87,SPOD
2021-03-03 20:36:20,177.12,SPOD
2021-03-03 20:36:50,177.51,SPOD
2021-03-03 20:37:21,178.13,SPOD
2021-03-03 20:37:51,178.18,SPOD
2021-03-03 20:38:22,178.11,SPOD
2021-03-03 20:39:03,178.11,SPOD
2021-03-03 20:39:34,176.91,SPOD
2021-03-03 20:40:04,177.34,SPOD
2021-03-03 20:40:34,177.09,SPOD
2021-03-03 20:41:04,177.15,SPOD
2021-03-03 20:41:35,177.16,SPOD
2021-03-03 20:42:05,177.17,SPOD
2021-03-03 20:42:35,177.04,SPOD
2021-03-03 20:43:05,177.39,SPOD
2021-03-03 20:43:36,176.79,SPOD
2021-03-03 20:44:06,176.97,SPOD
2021-03-03 20:44:36,176.92,SPOD
2021-03-03 20:45:07,177.49,SPOD
2021-03-03 20:45:38,178.28,SPOD
2021-03-03 20:46:08,178.96,SPOD
2021-03-03 20:46:38,178.84,SPOD
2021-03-03 20:47:08,178.75,SPOD
2021-03-03 20:47:39,178.22,SPOD
2021-03-03 20:48:09,178.33,SPOD
2021-03-03 20:48:39,178.03,SPOD
2021-03-03 20:49:09,178.13,SPOD
2021-03-03 20:49:40,178.68,SPOD
2021-03-03 20:50:10,178.34,SPOD
2021-03-03 20:50:40,178.46,SPOD
2021-03-03 20:51:11,178.6,SPOD
2021-03-03 20:51:41,177.57,SPOD
2021-03-03 20:52:11,176.81,SPOD
2021-03-03 20:52:41,177.29,SPOD
2021-03-03 20:53:12,177.34,SPOD
2021-03-03 20:53:42,177.19,SPOD
2021-03-03 20:54:13,176.95,SPOD
2021-03-03 20:54:44,177.09,SPOD
2021-03-03 20:55:14,177.45,SPOD
2021-03-03 20:55:44,177.07,SPOD
2021-03-03 20:56:14,176.96,SPOD
2021-03-03 20:56:45,177.32,SPOD
2021-03-03 20:57:15,177.13,SPOD
2021-03-03 20:57:46,177.74,SPOD
2021-03-03 20:58:16,177.67,SPOD
2021-03-03 20:58:46,177.63,SPOD
2021-03-03 20:59:16,177.78,SPOD
2021-03-03 20:59:46,177.14,SPOD
2021-03-03 21:00:17,176.98,SPOD
2021-03-03 21:00:47,177.34,SPOD
2021-03-03 21:01:17,177.66,SPOD
2021-03-03 21:01:47,177.52,SPOD
2021-03-03 21:02:18,177.61,SPOD
2021-03-03 21:02:48,178.05,SPOD
2021-03-03 21:03:19,178.75,SPOD
2021-03-03 21:03:49,178.59,SPOD
2021-03-03 21:04:20,177.79,SPOD
2021-03-03 21:04:50,177.89,SPOD
2021-03-03 21:05:20,178.05,SPOD
2021-03-03 21:05:50,178.19,SPOD
2021-03-03 21:06:21,178.9,SPOD
2021-03-03 21:06:51,179.18,SPOD
2021-03-03 21:07:21,179.22,SPOD
2021-03-03 21:07:51,178.88,SPOD
2021-03-03 21:08:22,177.39,SPOD
2021-03-03 21:08:52,177.34,SPOD
2021-03-03 21:09:22,177.13,SPOD
2021-03-03 21:09:53,176.95,SPOD
2021-03-03 21:10:24,177.03,SPOD
2021-03-03 21:10:58,177.08,SPOD
2021-03-03 21:11:29,177.82,SPOD
2021-03-03 21:11:59,178.32,SPOD
2021-03-03 21:12:29,177.6,SPOD
2021-03-03 21:13:00,177.6,SPOD
2021-03-03 21:13:30,177.45,SPOD
2021-03-03 21:14:01,177.93,SPOD
2021-03-03 21:14:31,177.73,SPOD
2021-03-03 21:15:02,177.5,SPOD
2021-03-03 21:15:32,178.13,SPOD
2021-03-03 21:16:02,177.24,SPOD
2021-03-03 21:16:33,176.54,SPOD
2021-03-03 21:17:03,176.83,SPOD
2021-03-03 21:17:33,176.88,SPOD
2021-03-03 21:18:04,176.88,SPOD
2021-03-03 21:18:34,176.71,SPOD
2021-03-03 21:19:04,177.23,SPOD
2021-03-03 21:19:34,177.65,SPOD
2021-03-03 21:20:05,177.84,SPOD
2021-03-03 21:20:35,177.46,SPOD
2021-03-03 21:21:05,177.6,SPOD
2021-03-03 21:21:36,178.28,SPOD
2021-03-03 21:22:06,178.66,SPOD
2021-03-03 21:22:36,177.94,SPOD
2021-03-03 21:23:06,177.53,SPOD
2021-03-03 21:23:37,177.46,SPOD
2021-03-03 21:24:07,177.25,SPOD
2021-03-03 21:24:37,176.82,SPOD
2021-03-03 21:25:07,176.27,SPOD
2021-03-03 21:25:38,176.65,SPOD
2021-03-03 21:26:09,176.85,SPOD
2021-03-03 21:26:51,176.88,SPOD
2021-03-03 21:27:22,177.8,SPOD
2021-03-03 21:27:52,178.43,SPOD
2021-03-03 21:28:23,178.77,SPOD
2021-03-03 21:28:53,177.74,SPOD
2021-03-03 21:29:23,178.35,SPOD
2021-03-03 21:29:53,178.23,SPOD
2021-03-03 21:30:24,178.22,SPOD
2021-03-03 21:30:54,178.39,SPOD
2021-03-03 21:31:24,178.89,SPOD
2021-03-03 21:31:55,179.43,SPOD
2021-03-03 21:32:25,178.94,SPOD
2021-03-03 21:32:55,178.12,SPOD
2021-03-03 21:33:26,178.24,SPOD
2021-03-03 21:33:56,178.92,SPOD
2021-03-03 21:34:27,178.84,SPOD
2021-03-03 21:34:57,178.53,SPOD
2021-03-03 21:35:27,178.54,SPOD
2021-03-03 21:35:57,178.85,SPOD
2021-03-03 21:36:27,179.23,SPOD
2021-03-03 21:36:58,179.81,SPOD
2021-03-03 21:37:28,178.75,SPOD
2021-03-03 21:37:58,178.89,SPOD
2021-03-03 21:38:28,179.16,SPOD
2021-03-03 21:38:59,179.37,SPOD
2021-03-03 21:39:29,179.37,SPOD
2021-03-03 21:39:59,179.1,SPOD
2021-03-03 21:40:30,179.36,SPOD
2021-03-03 21:41:00,179.51,SPOD
2021-03-03 21:41:30,178.78,SPOD
2021-03-03 21:42:02,178.84,SPOD
2021-03-03 21:43:04,178.79,SPOD
2021-03-03 21:43:34,178.54,SPOD
2021-03-03 21:44:04,179.02,SPOD
2021-03-03 21:44:34,179.33,SPOD
2021-03-03 21:45:05,179.1,SPOD
2021-03-03 21:45:35,178.81,SPOD
2021-03-03 21:46:05,178.61,SPOD
2021-03-03 21:46:36,179.18,SPOD
2021-03-03 21:47:06,179.37,SPOD
2021-03-03 21:47:36,179.49,SPOD
2021-03-03 21:48:06,179.85,SPOD
2021-03-03 21:48:37,180.02,SPOD
2021-03-03 21:49:07,179.75,SPOD
2021-03-03 21:49:37,179.58,SPOD
2021-03-03 21:50:08,178.81,SPOD
2021-03-03 21:50:38,179.21,SPOD
2021-03-03 21:51:08,179.42,SPOD
2021-03-03 21:51:38,179.52,SPOD
2021-03-03 21:52:09,179.6,SPOD
2021-03-03 21:52:39,179.9,SPOD
2021-03-03 21:53:10,179.32,SPOD
2021-03-03 21:53:40,179.54,SPOD
2021-03-03 21:54:10,179.45,SPOD
2021-03-03 21:54:40,179.43,SPOD
2021-03-03 21:55:11,179.56,SPOD
2021-03-03 21:55:41,179.4,SPOD
2021-03-03 21:56:11,179.63,SPOD
2021-03-03 21:56:41,179.89,SPOD
2021-03-03 21:57:12,179.71,SPOD
2021-03-03 21:57:42,179.86,SPOD
2021-03-03 21:58:13,179.41,SPOD
2021-03-03 21:58:44,179.2,SPOD
2021-03-03 21:59:15,179.62,SPOD
2021-03-03 21:59:45,180.16,SPOD
2021-03-03 22:00:16,180.25,SPOD
2021-03-03 22:00:46,180.22,SPOD
2021-03-03 22:01:16,180.3,SPOD
2021-03-03 22:01:46,179.7,SPOD
2021-03-03 22:02:17,179.9,SPOD
2021-03-03 22:02:47,179.41,SPOD
2021-03-03 22:03:17,179.94,SPOD
2021-03-03 22:03:48,180.38,SPOD
2021-03-03 22:04:18,180.34,SPOD
2021-03-03 22:04:49,180.43,SPOD
2021-03-03 22:05:19,180.73,SPOD
2021-03-03 22:05:50,180.64,SPOD
2021-03-03 22:06:20,180.64,SPOD
2021-03-03 22:06:50,180.36,SPOD
2021-03-03 22:07:21,179.54,SPOD
2021-03-03 22:07:51,179.84,SPOD
2021-03-03 22:08:21,179.83,SPOD
2021-03-03 22:08:51,179.52,SPOD
2021-03-03 22:09:22,179.99,SPOD
2021-03-03 22:09:52,179.73,SPOD
2021-03-03 22:10:23,179.52,SPOD
2021-03-03 22:10:53,179.58,SPOD
2021-03-03 22:11:23,179.19,SPOD
2021-03-03 22:11:54,179.47,SPOD
2021-03-03 22:12:24,180.28,SPOD
2021-03-03 22:12:54,180.79,SPOD
2021-03-03 22:13:25,180.65,SPOD
2021-03-03 22:13:55,180.46,SPOD
2021-03-03 22:14:39,180.28,SPOD
2021-03-03 22:15:09,180.02,SPOD
2021-03-03 22:15:39,179.2,SPOD
2021-03-03 22:16:10,179.68,SPOD
2021-03-03 22:16:40,180.23,SPOD
2021-03-03 22:17:10,180.48,SPOD
2021-03-03 22:17:41,180.66,SPOD
2021-03-03 22:18:12,180.98,SPOD
2021-03-03 22:18:42,180.72,SPOD
2021-03-03 22:19:12,180.27,SPOD
2021-03-03 22:19:42,180.18,SPOD
2021-03-03 22:20:13,179.86,SPOD
2021-03-03 22:20:43,180.12,SPOD
2021-03-03 22:21:13,180.48,SPOD
2021-03-03 22:21:44,180.64,SPOD
2021-03-03 22:22:14,181.12,SPOD
2021-03-03 22:22:44,181.08,SPOD
2021-03-03 22:23:15,180.62,SPOD
2021-03-03 22:23:45,180.69,SPOD
2021-03-03 22:24:16,180.19,SPOD
2021-03-03 22:24:46,180.01,SPOD
2021-03-03 22:25:16,180.21,SPOD
2021-03-03 22:25:46,180.7,SPOD
2021-03-03 22:26:17,181.07,SPOD
2021-03-03 22:26:47,181.31,SPOD
2021-03-03 22:27:17,181.15,SPOD
2021-03-03 22:27:48,181.49,SPOD
2021-03-03 22:28:18,181.38,SPOD
2021-03-03 22:28:49,180.15,SPOD
2021-03-03 22:29:19,180.73,SPOD
2021-03-03 22:29:50,180.91,SPOD
2021-03-03 22:30:54,181.07,SPOD
2021-03-03 22:31:24,181.14,SPOD
2021-03-03 22:31:55,181.26,SPOD
2021-03-03 22:32:25,181.38,SPOD
2021-03-03 22:32:55,180.87,SPOD
2021-03-03 22:33:25,180.99,SPOD
2021-03-03 22:33:56,180.77,SPOD
2021-03-03 22:34:26,180.75,SPOD
2021-03-03 22:34:56,180.6,SPOD
2021-03-03 22:35:27,180.68,SPOD
2021-03-03 22:35:57,180.73,SPOD
2021-03-03 22:36:28,180.72,SPOD
2021-03-03 22:36:58,181.12,SPOD
2021-03-03 22:37:28,180.34,SPOD
2021-03-03 22:37:59,180.54,SPOD
2021-03-03 22:38:29,180.5,SPOD
2021-03-03 22:38:59,181.03,SPOD
2021-03-03 22:39:29,180.81,SPOD
2021-03-03 22:40:00,180.46,SPOD
2021-03-03 22:40:30,180.58,SPOD
2021-03-03 22:41:00,181.14,SPOD
2021-03-03 22:41:31,181.32,SPOD
2021-03-03 22:42:01,181.07,SPOD
2021-03-03 22:42:32,180.78,SPOD
2021-03-03 22:43:02,180.44,SPOD
2021-03-03 22:43:32,180.77,SPOD
2021-03-03 22:44:02,181.36,SPOD
2021-03-03 22:44:33,181.87,SPOD
2021-03-03 22:45:03,182,SPOD
2021-03-03 22:45:33,181.4,SPOD
2021-03-03 22:46:07,181.06,SPOD
2021-03-03 22:46:36,181.08,SPOD
2021-03-03 22:47:06,181.12,SPOD
2021-03-03 22:47:37,180.85,SPOD
2021-03-03 22:48:07,180.81,SPOD
2021-03-03 22:48:38,180.67,SPOD
2021-03-03 22:49:08,180.59,SPOD
2021-03-03 22:49:38,180.66,SPOD
2021-03-03 22:50:08,180.49,SPOD
2021-03-03 22:50:39,179.08,SPOD
2021-03-03 22:51:09,179.44,SPOD
2021-03-03 22:51:39,180.36,SPOD
2021-03-03 22:52:09,180.85,SPOD
2021-03-03 22:52:40,181.11,SPOD
2021-03-03 22:53:10,180.17,SPOD
2021-03-03 22:53:41,179.71,SPOD
2021-03-03 22:54:11,180.24,SPOD
2021-03-03 22:54:42,180.47,SPOD
2021-03-03 22:55:12,179.67,SPOD
2021-03-03 22:55:42,180.24,SPOD
2021-03-03 22:56:12,180.71,SPOD
2021-03-03 22:56:43,181.19,SPOD
2021-03-03 22:57:13,181,SPOD
2021-03-03 22:57:43,180.81,SPOD
2021-03-03 22:58:13,180.87,SPOD
2021-03-03 22:58:44,180.89,SPOD
2021-03-03 22:59:14,180.61,SPOD
2021-03-03 22:59:44,179.49,SPOD
2021-03-03 23:00:15,180.24,SPOD
2021-03-03 23:00:45,180.64,SPOD
2021-03-03 23:01:16,181.66,SPOD
2021-03-03 23:01:47,181.69,SPOD
2021-03-03 23:02:53,181.38,SPOD
2021-03-03 23:03:23,181.42,SPOD
2021-03-03 23:03:53,180.73,SPOD
2021-03-03 23:04:24,180.7,SPOD
2021-03-03 23:04:54,180.37,SPOD
2021-03-03 23:05:24,180.56,SPOD
2021-03-03 23:05:55,180.27,SPOD
2021-03-03 23:06:25,180.71,SPOD
2021-03-03 23:06:56,180.47,SPOD
2021-03-03 23:07:26,180.58,SPOD
2021-03-03 23:07:56,181.06,SPOD
2021-03-03 23:08:27,180.37,SPOD
2021-03-03 23:08:57,180.64,SPOD
2021-03-03 23:09:27,180.3,SPOD
2021-03-03 23:09:57,180.01,SPOD
2021-03-03 23:10:27,180.5,SPOD
2021-03-03 23:10:58,180.83,SPOD
2021-03-03 23:11:28,181.06,SPOD
2021-03-03 23:11:59,181.01,SPOD
2021-03-03 23:12:29,180.84,SPOD
2021-03-03 23:13:00,180.03,SPOD
2021-03-03 23:13:30,180.11,SPOD
2021-03-03 23:14:00,180.81,SPOD
2021-03-03 23:14:30,180.68,SPOD
2021-03-03 23:15:01,180.96,SPOD
2021-03-03 23:15:31,180.44,SPOD
2021-03-03 23:16:01,180.62,SPOD
2021-03-03 23:16:32,180.79,SPOD
2021-03-03 23:17:02,180.64,SPOD
2021-03-03 23:17:33,179.81,SPOD
2021-03-03 23:18:06,180.39,SPOD
2021-03-03 23:18:37,180.43,SPOD
2021-03-03 23:19:07,180.66,SPOD
2021-03-03 23:19:38,180.94,SPOD
2021-03-03 23:20:08,181.35,SPOD
2021-03-03 23:20:38,181.37,SPOD
2021-03-03 23:21:09,181.03,SPOD
2021-03-03 23:21:39,180.32,SPOD
2021-03-03 23:22:09,180.41,SPOD
2021-03-03 23:22:39,180.64,SPOD
2021-03-03 23:23:10,180.4,SPOD
2021-03-03 23:23:40,180.33,SPOD
2021-03-03 23:24:11,180.37,SPOD
2021-03-03 23:24:41,180.54,SPOD
2021-03-03 23:25:11,180.73,SPOD
2021-03-03 23:25:42,180.62,SPOD
2021-03-03 23:26:12,180.53,SPOD
2021-03-03 23:26:42,180.97,SPOD
2021-03-03 23:27:13,181.26,SPOD
2021-03-03 23:27:43,180.78,SPOD
2021-03-03 23:28:13,180.48,SPOD
2021-03-03 23:28:44,180.22,SPOD
2021-03-03 23:29:14,180.54,SPOD
2021-03-03 23:29:45,180.58,SPOD
2021-03-03 23:30:15,180.71,SPOD
2021-03-03 23:30:45,179.91,SPOD
2021-03-03 23:31:16,180.06,SPOD
2021-03-03 23:31:46,180.44,SPOD
2021-03-03 23:32:16,180.5,SPOD
2021-03-03 23:32:47,180.79,SPOD
2021-03-03 23:33:17,181.06,SPOD
2021-03-03 23:33:48,180.76,SPOD
2021-03-03 23:34:18,180.82,SPOD
2021-03-03 23:34:47,180.72,SPOD
2021-03-03 23:35:17,180.13,SPOD
2021-03-03 23:35:48,180.2,SPOD
2021-03-03 23:36:18,180.29,SPOD
2021-03-03 23:36:49,180.94,SPOD
2021-03-03 23:37:19,180.9,SPOD
2021-03-03 23:37:49,180.61,SPOD
2021-03-03 23:38:20,180.7,SPOD
2021-03-03 23:38:50,181,SPOD
2021-03-03 23:39:20,180.8,SPOD
2021-03-03 23:39:51,179.91,SPOD
2021-03-03 23:40:21,180.22,SPOD
2021-03-03 23:40:51,180.8,SPOD
2021-03-03 23:41:22,180.64,SPOD
2021-03-03 23:41:52,180.42,SPOD
2021-03-03 23:42:22,180.38,SPOD
2021-03-03 23:42:53,180.52,SPOD
2021-03-03 23:43:23,180.65,SPOD
2021-03-03 23:43:54,180.56,SPOD
2021-03-03 23:44:24,179.53,SPOD
2021-03-03 23:44:54,179.84,SPOD
2021-03-03 23:45:24,179.96,SPOD
2021-03-03 23:45:55,180.07,SPOD
2021-03-03 23:46:25,180.32,SPOD
2021-03-03 23:46:56,179.96,SPOD
2021-03-03 23:47:26,180.53,SPOD
2021-03-03 23:47:57,180.07,SPOD
2021-03-03 23:48:27,179.89,SPOD
2021-03-03 23:48:58,179.21,SPOD
2021-03-03 23:49:28,180.03,SPOD
2021-03-03 23:49:58,179.92,SPOD
2021-03-03 23:50:42,179.87,SPOD
2021-03-03 23:51:12,180.35,SPOD
2021-03-03 23:51:42,180.64,SPOD
2021-03-03 23:52:13,180.77,SPOD
2021-03-03 23:52:43,180.38,SPOD
2021-03-03 23:53:13,179.54,SPOD
2021-03-03 23:53:44,179.74,SPOD
2021-03-03 23:54:14,180.35,SPOD
2021-03-03 23:54:44,180.47,SPOD
2021-03-03 23:55:15,180.03,SPOD
2021-03-03 23:55:45,180.32,SPOD
2021-03-03 23:56:16,180.63,SPOD
2021-03-03 23:56:46,180.61,SPOD
2021-03-03 23:57:16,180.26,SPOD
2021-03-03 23:57:46,179.88,SPOD
2021-03-03 23:58:17,179.94,SPOD
2021-03-03 23:58:47,180.38,SPOD
2021-03-03 23:59:18,180.18,SPOD
2021-03-03 23:59:48,180.43,SPOD
2021-03-04 0:00:19,180.7,SPOD
2021-03-04 0:00:49,180.81,SPOD
2021-03-04 0:01:19,180.78,SPOD
2021-03-04 0:01:50,181.42,SPOD
2021-03-04 0:02:20,182.67,SPOD
2021-03-04 0:02:50,181.93,SPOD
2021-03-04 0:03:20,182.29,SPOD
2021-03-04 0:03:50,181.94,SPOD
2021-03-04 0:04:20,181.45,SPOD
2021-03-04 0:04:50,181.53,SPOD
2021-03-04 0:05:20,181.38,SPOD
2021-03-04 0:05:51,181.25,SPOD
2021-03-04 0:06:55,180.81,SPOD
2021-03-04 0:07:25,179.82,SPOD
2021-03-04 0:07:56,179.78,SPOD
2021-03-04 0:08:26,179.7,SPOD
2021-03-04 0:08:56,179.61,SPOD
2021-03-04 0:09:26,179.97,SPOD
2021-03-04 0:09:56,180.42,SPOD
2021-03-04 0:10:26,180.19,SPOD
2021-03-04 0:10:56,180.13,SPOD
2021-03-04 0:11:27,180.18,SPOD
2021-03-04 0:11:57,179.78,SPOD
2021-03-04 0:12:27,179.5,SPOD
2021-03-04 0:12:58,179.79,SPOD
2021-03-04 0:13:28,179.92,SPOD
2021-03-04 0:13:58,179.92,SPOD
2021-03-04 0:14:28,179.87,SPOD
2021-03-04 0:14:58,180.05,SPOD
2021-03-04 0:15:28,180.34,SPOD
2021-03-04 0:15:58,180.7,SPOD
2021-03-04 0:16:28,180.4,SPOD
2021-03-04 0:16:58,180.31,SPOD
2021-03-04 0:17:29,180.2,SPOD
2021-03-04 0:17:59,180.43,SPOD
2021-03-04 0:18:29,180.87,SPOD
2021-03-04 0:18:59,181.13,SPOD
2021-03-04 0:19:29,181.13,SPOD
2021-03-04 0:19:59,181.02,SPOD
2021-03-04 0:20:29,181.15,SPOD
2021-03-04 0:20:59,181.2,SPOD
2021-03-04 0:21:29,180.92,SPOD
2021-03-04 0:22:01,180.87,SPOD
2021-03-04 0:22:30,180.9,SPOD
2021-03-04 0:23:00,180.69,SPOD
2021-03-04 0:23:30,180.34,SPOD
2021-03-04 0:24:00,180.08,SPOD
2021-03-04 0:24:30,180.15,SPOD
2021-03-04 0:25:01,180.31,SPOD
2021-03-04 0:25:31,180.22,SPOD
2021-03-04 0:26:01,180.22,SPOD
2021-03-04 0:26:31,180.21,SPOD
2021-03-04 0:27:01,180.41,SPOD
2021-03-04 0:27:31,180.41,SPOD
2021-03-04 0:28:01,180.14,SPOD
2021-03-04 0:28:31,180.24,SPOD
2021-03-04 0:29:02,180.44,SPOD
2021-03-04 0:29:32,180.36,SPOD
2021-03-04 0:30:02,180.34,SPOD
2021-03-04 0:30:33,180.5,SPOD
2021-03-04 0:31:03,180.1,SPOD
2021-03-04 0:31:33,180.19,SPOD
2021-03-04 0:32:03,180.08,SPOD
2021-03-04 0:32:34,180.1,SPOD
2021-03-04 0:33:04,180.26,SPOD
2021-03-04 0:33:34,180.09,SPOD
2021-03-04 0:34:04,179.97,SPOD
2021-03-04 0:34:34,179.94,SPOD
2021-03-04 0:35:04,179.97,SPOD
2021-03-04 0:35:34,179.98,SPOD
2021-03-04 0:36:04,179.51,SPOD
2021-03-04 0:36:35,178.85,SPOD
2021-03-04 0:37:05,178.56,SPOD
2021-03-04 0:37:36,178.77,SPOD
2021-03-04 0:38:44,178.78,SPOD
2021-03-04 0:39:14,178.88,SPOD
2021-03-04 0:39:44,178.91,SPOD
2021-03-04 0:40:15,178.59,SPOD
2021-03-04 0:40:45,178.18,SPOD
2021-03-04 0:41:15,178.08,SPOD
2021-03-04 0:41:45,178.07,SPOD
2021-03-04 0:42:15,178.08,SPOD
2021-03-04 0:42:45,178.06,SPOD
2021-03-04 0:43:16,178.3,SPOD
2021-03-04 0:43:46,178.07,SPOD
2021-03-04 0:44:16,177.73,SPOD
2021-03-04 0:44:46,177.48,SPOD
2021-03-04 0:45:16,177.35,SPOD
2021-03-04 0:45:46,177.01,SPOD
2021-03-04 0:46:16,176.95,SPOD
2021-03-04 0:46:46,176.67,SPOD
2021-03-04 0:47:16,176.31,SPOD
2021-03-04 0:47:47,176.28,SPOD
2021-03-04 0:48:17,176.16,SPOD
2021-03-04 0:48:47,175.92,SPOD
2021-03-04 0:49:17,175.72,SPOD
2021-03-04 0:49:47,175.32,SPOD
2021-03-04 0:50:17,175.34,SPOD
2021-03-04 0:50:47,174.91,SPOD
2021-03-04 0:51:17,174.74,SPOD
2021-03-04 0:51:47,174.76,SPOD
2021-03-04 0:52:18,174.51,SPOD
2021-03-04 0:52:48,174.25,SPOD
2021-03-04 0:53:18,174.24,SPOD
2021-03-04 0:53:50,174.18,SPOD
2021-03-04 0:54:22,174.11,SPOD
2021-03-04 0:54:52,173.73,SPOD
2021-03-04 0:55:23,173.5,SPOD
2021-03-04 0:55:53,173.66,SPOD
2021-03-04 0:56:23,173.72,SPOD
2021-03-04 0:56:53,173.63,SPOD
2021-03-04 0:57:23,173.19,SPOD
2021-03-04 0:57:53,172.91,SPOD
2021-03-04 0:58:23,172.66,SPOD
2021-03-04 0:58:54,172.22,SPOD
2021-03-04 0:59:24,171.83,SPOD
2021-03-04 0:59:54,171.52,SPOD
2021-03-04 1:00:24,171.13,SPOD
2021-03-04 1:00:54,170.98,SPOD
2021-03-04 1:01:24,170.88,SPOD
2021-03-04 1:01:55,170.69,SPOD
2021-03-04 1:02:25,170.5,SPOD
2021-03-04 1:02:55,170.22,SPOD
2021-03-04 1:03:25,169.81,SPOD
2021-03-04 1:03:55,169.49,SPOD
2021-03-04 1:04:25,169.24,SPOD
2021-03-04 1:04:55,169.15,SPOD
2021-03-04 1:05:25,168.94,SPOD
2021-03-04 1:05:55,168.85,SPOD
2021-03-04 1:06:26,168.62,SPOD
2021-03-04 1:06:56,168.51,SPOD
2021-03-04 1:07:26,168.36,SPOD
2021-03-04 1:07:56,168.02,SPOD
2021-03-04 1:08:26,167.63,SPOD
2021-03-04 1:08:56,167.42,SPOD
2021-03-04 1:09:28,167.11,SPOD
2021-03-04 1:10:11,167.03,SPOD
2021-03-04 1:10:42,166.66,SPOD
2021-03-04 1:11:12,166.39,SPOD
2021-03-04 1:11:42,166.22,SPOD
2021-03-04 1:12:12,166.22,SPOD
2021-03-04 1:12:42,166.1,SPOD
2021-03-04 1:13:12,166.31,SPOD
2021-03-04 1:13:43,166.27,SPOD
2021-03-04 1:14:13,165.95,SPOD
2021-03-04 1:14:43,165.76,SPOD
